model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,x,y
gpt-oss 120B,1k-1k,64,True,0.078,True,0.096,True,0.088,h200,fp4,1,True,5038.92,True,2912670.611,40.094,5038.92
gpt-oss 120B,1k-1k,32,False,0.307,False,0.379,False,0.349,h200,fp4,8,False,1274.265,False,736569.201,164.212,1274.265
gpt-oss 120B,1k-1k,16,False,0.213,False,0.262,False,0.241,h200,fp4,2,False,1842.392,False,1064966.41,116.41,1842.392
gpt-oss 120B,1k-1k,32,False,0.143,False,0.176,False,0.162,h200,fp4,2,False,2741.686,False,1584789.554,87.82,2741.686
gpt-oss 120B,1k-1k,16,False,0.506,False,0.624,False,0.574,h200,fp4,8,False,774.171,False,447497.697,199.166,774.171
gpt-oss 120B,1k-1k,4,True,1.568,True,1.935,True,1.779,h200,fp4,8,True,249.781,True,144381.852,258.21,249.781
gpt-oss 120B,1k-1k,4,False,0.342,False,0.423,False,0.389,h200,fp4,1,False,1143.975,False,661257.003,146.686,1143.975
gpt-oss 120B,1k-1k,32,False,0.111,False,0.137,False,0.126,h200,fp4,1,False,3521.912,False,2035787.275,56.149,3521.912
gpt-oss 120B,1k-1k,64,True,0.128,True,0.157,True,0.145,h200,fp4,4,True,3071.127,True,1775218.125,98.373,3071.127
gpt-oss 120B,1k-1k,8,False,0.953,False,1.176,False,1.082,h200,fp4,8,False,410.865,False,237493.995,214.263,410.865
gpt-oss 120B,1k-1k,16,True,0.305,True,0.376,True,0.346,h200,fp4,4,True,1286.027,True,743367.928,164.223,1286.027
gpt-oss 120B,1k-1k,8,True,0.501,True,0.618,True,0.568,h200,fp4,4,True,782.327,True,452211.988,202.112,782.327
gpt-oss 120B,1k-1k,8,False,0.33,False,0.407,False,0.375,h200,fp4,2,False,1186.106,False,685610.225,152.954,1186.106
gpt-oss 120B,1k-1k,8,False,1.157,False,1.428,False,1.313,h200_trt,fp4,8,False,338.412,False,195613.881,176.144,338.412
gpt-oss 120B,1k-1k,64,False,0.144,False,0.177,False,0.163,h200_trt,fp4,4,False,2727.529,False,1576606.283,87.336,2727.529
gpt-oss 120B,1k-1k,8,True,0.214,True,0.264,True,0.243,h200_trt,fp4,1,True,1831.237,True,1058518.73,117.76,1831.237
gpt-oss 120B,1k-1k,4,True,1.017,True,1.255,True,1.154,h200_trt,fp4,4,True,385.188,True,222652.053,200.19,385.188
gpt-oss 120B,1k-1k,32,False,0.097,False,0.119,False,0.11,h200_trt,fp4,1,False,4048.57,False,2340213.761,65.02,4048.57
gpt-oss 120B,1k-1k,16,False,0.365,False,0.451,False,0.414,h200_trt,fp4,4,False,1072.715,False,620066.261,136.619,1072.715
gpt-oss 120B,1k-1k,32,True,0.142,True,0.175,True,0.161,h200_trt,fp4,2,True,2763.886,True,1597621.738,88.82,2763.886
gpt-oss 120B,1k-1k,8,False,0.616,False,0.76,False,0.699,h200_trt,fp4,4,False,635.696,False,367454.227,165.163,635.696
gpt-oss 120B,1k-1k,4,False,0.352,False,0.434,False,0.399,h200_trt,fp4,1,False,1113.816,False,643824.504,143.441,1113.816
gpt-oss 120B,1k-1k,4,True,0.601,True,0.741,True,0.682,h200_trt,fp4,2,True,652.005,True,376881.38,170.064,652.005
gpt-oss 120B,1k-1k,16,False,0.711,False,0.877,False,0.806,h200_trt,fp4,8,False,551.091,False,318549.719,141.237,551.091
gpt-oss 120B,1k-1k,16,False,0.224,False,0.277,False,0.255,h200_trt,fp4,2,False,1745.363,False,1008880.366,110.619,1745.363
gpt-oss 120B,1k-1k,64,True,0.09,True,0.111,True,0.102,h200_trt,fp4,2,True,4370.911,True,2526538.198,69.961,4370.911
gpt-oss 120B,1k-1k,8,True,0.346,True,0.428,True,0.393,h200_trt,fp4,2,True,1130.446,True,653436.979,145.775,1130.446
gpt-oss 120B,1k-1k,64,False,0.286,False,0.353,False,0.325,h200_trt,fp4,8,False,1367.299,False,790346.113,87.381,1367.299
gpt-oss 120B,1k-1k,4,True,1.804,True,2.227,True,2.047,h200_trt,fp4,8,True,217.073,True,125475.539,228.268,217.073
gpt-oss 120B,1k-1k,32,False,0.248,False,0.306,False,0.281,h200_trt,fp4,4,False,1581.58,False,914208.154,107.19,1581.58
gpt-oss 120B,1k-1k,32,False,0.436,False,0.538,False,0.494,h200_trt,fp4,8,False,898.928,False,519611.662,115.28,898.928
gpt-oss 120B,1k-1k,64,True,0.065,True,0.08,True,0.073,h200_trt,fp4,1,True,6047.125,True,3495447.937,48.447,6047.125
gpt-oss 120B,1k-1k,16,False,0.143,False,0.177,False,0.163,h200_trt,fp4,1,False,2733.341,False,1579965.923,85.982,2733.341
gpt-oss 120B,1k-1k,32,False,0.076,False,0.091,False,0.113,b200,fp4,1,False,7158.828,False,3298999.217,114.835,7158.828
gpt-oss 120B,1k-1k,16,True,0.282,True,0.338,True,0.419,b200,fp4,4,True,1922.391,True,885894.573,246.048,1922.391
gpt-oss 120B,1k-1k,32,False,0.309,False,0.371,False,0.46,b200,fp4,8,False,1751.147,False,806979.981,226.932,1751.147
gpt-oss 120B,1k-1k,8,False,0.286,False,0.344,False,0.426,b200,fp4,2,False,1891.3,False,871567.033,243.614,1891.3
gpt-oss 120B,1k-1k,16,False,0.577,False,0.693,False,0.859,b200,fp4,8,False,938.236,False,432366.961,239.889,938.236
gpt-oss 120B,1k-1k,16,False,0.112,False,0.134,False,0.166,b200,fp4,1,False,4843.542,False,2232047.034,153.005,4843.542
gpt-oss 120B,1k-1k,8,False,0.923,False,1.108,False,1.373,b200,fp4,8,False,586.835,False,270430.946,302.401,586.835
gpt-oss 120B,1k-1k,8,False,0.173,False,0.208,False,0.257,b200,fp4,1,False,3130.799,False,1442764.396,202.534,3130.799
gpt-oss 120B,1k-1k,32,True,0.165,True,0.198,True,0.245,b200,fp4,4,True,3282.649,True,1512741.291,212.407,3282.649
gpt-oss 120B,1k-1k,8,True,0.489,True,0.586,True,0.727,b200,fp4,4,True,1108.511,True,510834.377,286.645,1108.511
gpt-oss 120B,1k-1k,4,True,0.895,True,1.074,True,1.331,b200,fp4,4,True,605.278,True,278929.869,313.348,605.278
gpt-oss 120B,1k-1k,16,False,0.172,False,0.206,False,0.255,b200,fp4,2,False,3156.604,False,1454656.393,201.604,3156.604
gpt-oss 120B,1k-1k,4,True,1.784,True,2.141,True,2.653,b200,fp4,8,True,303.647,True,139929.456,315.574,303.647
gpt-oss 120B,1k-1k,4,False,0.286,False,0.343,False,0.425,b200,fp4,1,False,1896.706,False,874057.879,243.39,1896.706
gpt-oss 120B,1k-1k,32,False,0.104,False,0.125,False,0.155,b200,fp4,2,False,5206.068,False,2399109.793,168.259,5206.068
gpt-oss 120B,1k-1k,64,True,0.066,True,0.079,True,0.098,b200,fp4,2,True,8186.453,True,3772559.153,132.272,8186.453
gpt-oss 120B,1k-1k,4,False,0.529,False,0.635,False,0.787,b200,fp4,2,False,1023.518,False,471667.506,265.204,1023.518
gpt-oss 120B,1k-1k,64,True,0.048,True,0.058,True,0.071,b200,fp4,1,True,11288.283,True,5201973.588,90.479,11288.283
gpt-oss 120B,1k-1k,64,False,0.204,False,0.245,False,0.303,b200,fp4,8,False,2657.765,False,1224776.557,171.66,2657.765
gpt-oss 120B,1k-1k,64,True,0.1,True,0.12,True,0.149,b200,fp4,4,True,5415.427,True,2495588.541,174.822,5415.427
gpt-oss 120B,1k-1k,4,True,1.719,True,2.135,True,2.417,mi325x,fp4,8,True,206.857,True,94888.417,223.758,206.857
gpt-oss 120B,1k-1k,32,False,0.233,False,0.289,False,0.327,mi325x,fp4,4,False,1528.991,False,701371.99,101.303,1528.991
gpt-oss 120B,1k-1k,32,False,0.132,False,0.164,False,0.186,mi325x,fp4,2,False,2695.295,False,1236373.818,88.415,2695.295
gpt-oss 120B,1k-1k,4,False,0.338,False,0.419,False,0.475,mi325x,fp4,1,False,1053.309,False,483169.314,137.058,1053.309
gpt-oss 120B,1k-1k,64,True,0.124,True,0.154,True,0.175,mi325x,fp4,4,True,2864.135,True,1313823.177,94.821,2864.135
gpt-oss 120B,1k-1k,16,True,0.201,True,0.249,True,0.282,mi325x,fp4,2,True,1770.985,True,812378.603,115.321,1770.985
gpt-oss 120B,1k-1k,8,False,0.216,False,0.268,False,0.304,mi325x,fp4,1,False,1645.231,False,754693.006,107.779,1645.231
gpt-oss 120B,1k-1k,32,False,0.098,False,0.121,False,0.137,mi325x,fp4,1,False,3639.551,False,1669518.665,58.507,3639.551
gpt-oss 120B,1k-1k,16,False,0.14,False,0.173,False,0.196,mi325x,fp4,1,False,2547.051,False,1168371.939,82.149,2547.051
gpt-oss 120B,1k-1k,64,False,0.209,False,0.259,False,0.293,mi325x,fp4,8,False,1703.845,False,781580.392,113.851,1703.845
gpt-oss 120B,1k-1k,8,False,0.589,False,0.731,False,0.828,mi325x,fp4,4,False,603.848,False,276994.461,162.286,603.848
gpt-oss 120B,1k-1k,8,False,0.308,False,0.382,False,0.433,mi325x,fp4,2,False,1155.207,False,529911.611,152.642,1155.207
gpt-oss 120B,1k-1k,64,True,0.088,True,0.11,True,0.124,mi325x,fp4,2,True,4028.708,True,1848031.129,65.608,4028.708
gpt-oss 120B,1k-1k,4,True,0.532,True,0.661,True,0.748,mi325x,fp4,2,True,668.448,True,306627.549,177.021,668.448
gpt-oss 120B,1k-1k,64,True,0.068,True,0.084,True,0.095,mi325x,fp4,1,True,5266.58,True,2415862.41,42.469,5266.58
gpt-oss 120B,1k-1k,16,False,0.542,False,0.673,False,0.762,mi325x,fp4,8,False,656.023,False,300927.93,176.295,656.023
gpt-oss 120B,1k-1k,8,False,0.937,False,1.163,False,1.317,mi325x,fp4,8,False,379.662,False,174156.659,206.784,379.662
gpt-oss 120B,1k-1k,4,True,0.877,True,1.09,True,1.234,mi325x,fp4,4,True,405.2,True,185871.394,214.317,405.2
gpt-oss 120B,1k-1k,16,True,0.3,True,0.373,True,0.423,mi325x,fp4,4,True,1183.388,True,542838.314,158.169,1183.388
gpt-oss 120B,1k-1k,32,False,0.332,False,0.412,False,0.467,mi325x,fp4,8,False,1071.451,False,491491.187,145.613,1071.451
gpt-oss 120B,1k-1k,4,False,0.583,False,0.758,False,0.583,h100,fp4,2,False,619.314,False,357985.012,159.27,619.314
gpt-oss 120B,1k-1k,8,False,0.353,False,0.458,False,0.353,h100,fp4,2,False,1024.374,False,592123.529,131.986,1024.374
gpt-oss 120B,1k-1k,16,True,0.331,True,0.43,True,0.331,h100,fp4,4,True,1092,True,631213.759,139.261,1092
gpt-oss 120B,1k-1k,4,True,0.956,True,1.242,True,0.956,h100,fp4,4,True,377.905,True,218442.115,194.239,377.905
gpt-oss 120B,1k-1k,16,False,0.556,False,0.723,False,0.556,h100,fp4,8,False,649.268,False,375299.402,165.502,649.268
gpt-oss 120B,1k-1k,32,True,0.21,True,0.273,True,0.21,h100,fp4,4,True,1722.25,True,995520.322,111.135,1722.25
gpt-oss 120B,1k-1k,64,True,0.1,True,0.13,True,0.1,h100,fp4,2,True,3617.772,True,2091197.603,57.746,3617.772
gpt-oss 120B,1k-1k,64,False,0.223,False,0.29,False,0.223,h100,fp4,8,False,1621.199,False,937109.455,104.364,1621.199
gpt-oss 120B,1k-1k,4,True,1.754,True,2.28,True,1.754,h100,fp4,8,True,205.911,True,119023.925,211.932,205.911
gpt-oss 120B,1k-1k,8,True,0.961,True,1.249,True,0.961,h100,fp4,8,True,375.771,True,217208.87,194.67,375.771
gpt-oss 120B,1k-1k,32,False,0.34,False,0.442,False,0.34,h100,fp4,8,False,1061.66,False,613676.23,136.776,1061.66
gpt-oss 120B,1k-1k,16,False,0.222,False,0.289,False,0.222,h100,fp4,2,False,1623.261,False,938301.245,102.614,1623.261
gpt-oss 120B,1k-1k,8,True,0.55,True,0.715,True,0.55,h100,fp4,4,True,656.981,True,379757.996,169.358,656.981
gpt-oss 120B,1k-1k,64,True,0.138,True,0.179,True,0.138,h100,fp4,4,True,2625.234,True,1517476.393,83.999,2625.234
gpt-oss 120B,1k-1k,32,False,0.148,False,0.192,False,0.148,h100,fp4,2,False,2442.253,False,1411707.147,77.992,2442.253
Llama 3.3 70B Instruct,1k-8k,32,False,0.551,False,0.689,False,0.763,mi300x,fp8,4,False,564.528,False,315378.921,64.463,564.528
Llama 3.3 70B Instruct,1k-8k,4,True,4.91,True,6.138,True,6.795,mi300x,fp8,8,True,63.362,True,35397.735,114.268,63.362
Llama 3.3 70B Instruct,1k-8k,16,True,1.387,True,1.734,True,1.92,mi300x,fp8,8,True,224.24,True,125273.668,102.375,224.24
Llama 3.3 70B Instruct,1k-8k,4,False,3.051,False,3.814,False,4.223,mi300x,fp8,4,False,101.96,False,56960.865,91.909,101.96
Llama 3.3 70B Instruct,1k-8k,16,False,0.932,False,1.166,False,1.29,mi300x,fp8,4,False,333.665,False,186404.99,76.139,333.665
Llama 3.3 70B Instruct,1k-8k,4,False,2.173,False,2.717,False,3.008,mi300x,fp8,2,False,143.155,False,79974.825,64.558,143.155
Llama 3.3 70B Instruct,1k-8k,8,False,0.99,False,1.238,False,1.37,mi300x,fp8,1,False,314.204,False,175533.101,35.804,314.204
Llama 3.3 70B Instruct,1k-8k,8,False,1.658,False,2.072,False,2.294,mi300x,fp8,4,False,187.665,False,104840.771,85.693,187.665
Llama 3.3 70B Instruct,1k-8k,8,False,1.276,False,1.595,False,1.765,mi300x,fp8,2,False,243.879,False,136245.146,55.624,243.879
Llama 3.3 70B Instruct,1k-8k,64,True,0.338,True,0.422,True,0.468,mi300x,fp8,4,True,920.847,True,514439.711,52.536,920.847
Llama 3.3 70B Instruct,1k-8k,32,True,0.823,True,1.029,True,1.139,mi300x,fp8,8,True,378.101,True,211229.41,86.104,378.101
Llama 3.3 70B Instruct,1k-8k,32,False,0.296,False,0.37,False,0.41,mi300x,fp8,1,False,1050.34,False,586782.309,29.939,1050.34
Llama 3.3 70B Instruct,1k-8k,8,True,2.545,True,3.182,True,3.523,mi300x,fp8,8,True,122.221,True,68279.996,111.562,122.221
Llama 3.3 70B Instruct,1k-8k,64,True,0.203,True,0.254,True,0.281,mi300x,fp8,1,True,1530.556,True,855059.032,21.878,1530.556
Llama 3.3 70B Instruct,1k-8k,32,False,0.386,False,0.483,False,0.534,mi300x,fp8,2,False,805.75,False,450139.753,45.896,805.75
Llama 3.3 70B Instruct,1k-8k,64,True,0.541,True,0.676,True,0.748,mi300x,fp8,8,True,575.242,True,321364.404,65.52,575.242
Llama 3.3 70B Instruct,1k-8k,16,False,0.688,False,0.86,False,0.953,mi300x,fp8,2,False,451.964,False,252494,51.539,451.964
Llama 3.3 70B Instruct,1k-8k,4,False,1.845,False,2.306,False,2.553,mi300x,fp8,1,False,168.67,False,94228.82,37.968,168.67
Llama 3.3 70B Instruct,1k-8k,16,False,0.497,False,0.621,False,0.687,mi300x,fp8,1,False,626.596,False,350053.659,35.795,626.596
Llama 3.3 70B Instruct,1k-8k,64,True,0.288,True,0.36,True,0.399,mi300x,fp8,2,True,1079.712,True,603191.223,30.727,1079.712
Llama 3.3 70B Instruct,1k-8k,32,True,0.993,True,1.225,True,1.126,h200,fp8,8,True,394.602,True,228093.522,89.923,394.602
Llama 3.3 70B Instruct,1k-8k,8,False,1.077,False,1.33,False,1.223,h200,fp8,1,False,363.506,False,210118.835,41.174,363.506
Llama 3.3 70B Instruct,1k-8k,8,False,1.327,False,1.638,False,1.506,h200,fp8,2,False,295.092,False,170573.321,67.454,295.092
Llama 3.3 70B Instruct,1k-8k,32,False,0.422,False,0.521,False,0.479,h200,fp8,1,False,928.328,False,536605.889,26.317,928.328
Llama 3.3 70B Instruct,1k-8k,16,True,1.74,True,2.147,True,1.974,h200,fp8,8,True,225.158,True,130149.404,102.737,225.158
Llama 3.3 70B Instruct,1k-8k,64,True,0.608,True,0.751,True,0.69,h200,fp8,8,True,643.781,True,372127.588,72.801,643.781
Llama 3.3 70B Instruct,1k-8k,8,False,1.848,False,2.281,False,2.097,h200,fp8,4,False,211.925,False,122500.134,96.909,211.925
Llama 3.3 70B Instruct,1k-8k,16,False,1.012,False,1.249,False,1.148,h200,fp8,4,False,387.13,False,223774.587,88.41,387.13
Llama 3.3 70B Instruct,1k-8k,64,True,0.304,True,0.375,True,0.345,h200,fp8,2,True,1287.388,True,744155.029,36.597,1287.388
Llama 3.3 70B Instruct,1k-8k,4,False,3.511,False,4.333,False,3.984,h200,fp8,4,False,111.547,False,64478.028,100.65,111.547
Llama 3.3 70B Instruct,1k-8k,16,False,0.771,False,0.951,False,0.874,h200,fp8,2,False,508.233,False,293776.536,57.568,508.233
Llama 3.3 70B Instruct,1k-8k,4,False,1.952,False,2.409,False,2.215,h200,fp8,1,False,200.639,False,115976.39,45.272,200.639
Llama 3.3 70B Instruct,1k-8k,64,True,0.27,True,0.333,True,0.306,h200,fp8,1,True,1450.421,True,838393.782,21.684,1450.421
Llama 3.3 70B Instruct,1k-8k,32,False,0.516,False,0.637,False,0.586,h200,fp8,2,False,758.733,False,438574.147,42.759,758.733
Llama 3.3 70B Instruct,1k-8k,4,False,2.504,False,3.091,False,2.842,h200,fp8,2,False,156.391,False,90399.283,70.553,156.391
Llama 3.3 70B Instruct,1k-8k,32,False,0.706,False,0.871,False,0.801,h200,fp8,4,False,554.88,False,320740.053,62.463,554.88
Llama 3.3 70B Instruct,1k-8k,8,True,3.005,True,3.709,True,3.41,h200,fp8,8,True,130.323,True,75331.273,119.169,130.323
Llama 3.3 70B Instruct,1k-8k,4,True,5.597,True,6.906,True,6.351,h200,fp8,8,True,69.984,True,40453.283,126.25,69.984
Llama 3.3 70B Instruct,1k-8k,64,True,0.412,True,0.509,True,0.468,h200,fp8,4,True,949.669,True,548941.678,53.684,949.669
Llama 3.3 70B Instruct,1k-8k,16,False,0.617,False,0.762,False,0.7,h200,fp8,1,False,634.532,False,366781.537,35.916,634.532
Llama 3.3 70B Instruct,1k-8k,32,False,0.265,False,0.318,False,0.394,b200,fp4,1,False,2042.519,False,941253.057,57.89,2042.519
Llama 3.3 70B Instruct,1k-8k,8,False,1.337,False,1.604,False,1.988,b200,fp8,2,False,405.274,False,186762.298,92.712,405.274
Llama 3.3 70B Instruct,1k-8k,64,True,0.227,True,0.272,True,0.337,b200,fp4,2,True,2386.945,True,1099974.502,68.186,2386.945
Llama 3.3 70B Instruct,1k-8k,8,False,1.192,False,1.43,False,1.772,b200,fp4,2,False,454.586,False,209486.539,104.011,454.586
Llama 3.3 70B Instruct,1k-8k,64,False,0.244,False,0.293,False,0.363,b200,fp8,2,False,2216.275,False,1021324.857,63.292,2216.275
Llama 3.3 70B Instruct,1k-8k,32,False,0.378,False,0.454,False,0.562,b200,fp4,2,False,1432.543,False,660158.163,81.754,1432.543
Llama 3.3 70B Instruct,1k-8k,64,True,0.163,True,0.195,True,0.242,b200,fp4,1,True,3328,True,1533640.482,47.538,3328
Llama 3.3 70B Instruct,1k-8k,16,False,0.454,False,0.544,False,0.675,b200,fp4,1,False,1194.134,False,550292.107,68.269,1194.134
Llama 3.3 70B Instruct,1k-8k,8,True,3.215,True,3.857,True,4.781,b200,fp8,8,True,168.506,True,77652.516,154.455,168.506
Llama 3.3 70B Instruct,1k-8k,8,False,1.03,False,1.235,False,1.531,b200,fp8,1,False,526.103,False,242443.744,60.141,526.103
Llama 3.3 70B Instruct,1k-8k,4,False,6.371,False,7.645,False,9.475,b200,fp4,8,False,85.019,False,39179.493,153.461,85.019
Llama 3.3 70B Instruct,1k-8k,16,False,1.873,False,2.248,False,2.786,b200,fp4,8,False,289.12,False,133235.118,133.1,289.12
Llama 3.3 70B Instruct,1k-8k,16,True,1.741,True,2.089,True,2.589,b200,fp8,8,True,311.091,True,143359.995,142.769,311.091
Llama 3.3 70B Instruct,1k-8k,64,False,0.649,False,0.779,False,0.965,b200,fp4,8,False,834.857,False,384726.803,96.653,834.857
Llama 3.3 70B Instruct,1k-8k,32,True,0.982,True,1.179,True,1.461,b200,fp8,8,True,551.481,True,254138.804,126.63,551.481
Llama 3.3 70B Instruct,1k-8k,16,False,0.556,False,0.668,False,0.827,b200,fp8,1,False,973.685,False,448702.81,55.697,973.685
Llama 3.3 70B Instruct,1k-8k,64,False,0.617,False,0.74,False,0.918,b200,fp8,8,False,877.865,False,404545.853,100.874,877.865
Llama 3.3 70B Instruct,1k-8k,32,False,0.602,False,0.722,False,0.895,b200,fp8,4,False,899.823,False,414665.107,103.173,899.823
Llama 3.3 70B Instruct,1k-8k,32,False,1.004,False,1.205,False,1.494,b200,fp4,8,False,539.331,False,248539.714,124.229,539.331
Llama 3.3 70B Instruct,1k-8k,4,False,1.997,False,2.397,False,2.97,b200,fp8,1,False,271.196,False,124974.886,61.144,271.196
Llama 3.3 70B Instruct,1k-8k,16,False,0.649,False,0.779,False,0.966,b200,fp4,2,False,834.086,False,384371.234,95.642,834.086
Llama 3.3 70B Instruct,1k-8k,8,False,3.309,False,3.971,False,4.921,b200,fp4,8,False,163.707,False,75440.798,149.891,163.707
Llama 3.3 70B Instruct,1k-8k,64,False,0.358,False,0.429,False,0.532,b200,fp8,4,False,1514.274,False,697822.088,86.76,1514.274
Llama 3.3 70B Instruct,1k-8k,16,False,0.984,False,1.181,False,1.463,b200,fp4,4,False,550.454,False,253665.375,126.38,550.454
Llama 3.3 70B Instruct,1k-8k,4,False,2.638,False,3.166,False,3.923,b200,fp8,2,False,205.317,False,94615.987,92.654,205.317
Llama 3.3 70B Instruct,1k-8k,8,False,0.836,False,1.003,False,1.244,b200,fp4,1,False,647.736,False,298495.775,74.019,647.736
Llama 3.3 70B Instruct,1k-8k,32,False,0.317,False,0.381,False,0.472,b200,fp8,1,False,1708.273,False,787222.688,48.563,1708.273
Llama 3.3 70B Instruct,1k-8k,64,True,0.342,True,0.41,True,0.508,b200,fp4,4,True,1584.834,True,730338.426,90.863,1584.834
Llama 3.3 70B Instruct,1k-8k,4,False,3.654,False,4.385,False,5.434,b200,fp4,4,False,148.242,False,68314.231,133.754,148.242
Llama 3.3 70B Instruct,1k-8k,4,False,4.107,False,4.928,False,6.107,b200,fp8,4,False,131.897,False,60781.963,119.007,131.897
Llama 3.3 70B Instruct,1k-8k,16,False,1.071,False,1.285,False,1.592,b200,fp8,4,False,505.96,False,233161.149,116.307,505.96
Llama 3.3 70B Instruct,1k-8k,32,True,0.584,True,0.701,True,0.868,b200,fp4,4,True,927.859,True,427584.901,106.646,927.859
Llama 3.3 70B Instruct,1k-8k,16,False,0.705,False,0.846,False,1.048,b200,fp8,2,False,768.529,False,354160.766,88.154,768.529
Llama 3.3 70B Instruct,1k-8k,8,False,1.995,False,2.394,False,2.967,b200,fp8,4,False,271.522,False,125125.402,124.248,271.522
Llama 3.3 70B Instruct,1k-8k,64,False,0.191,False,0.229,False,0.284,b200,fp8,1,False,2833.961,False,1305972.869,40.618,2833.961
Llama 3.3 70B Instruct,1k-8k,4,False,6.68,False,8.016,False,9.934,b200,fp8,8,False,81.088,False,37367.626,146.535,81.088
Llama 3.3 70B Instruct,1k-8k,32,False,0.403,False,0.484,False,0.599,b200,fp8,2,False,1344.322,False,619503.441,76.721,1344.322
Llama 3.3 70B Instruct,1k-8k,4,False,1.584,False,1.901,False,2.356,b200,fp4,1,False,341.959,False,157584.626,77.082,341.959
Llama 3.3 70B Instruct,1k-8k,8,False,1.963,False,2.356,False,2.92,b200,fp4,4,False,275.892,False,127139.076,126.275,275.892
Llama 3.3 70B Instruct,1k-8k,4,False,2.299,False,2.759,False,3.419,b200,fp4,2,False,235.588,False,108565.767,106.264,235.588
Llama 3.3 70B Instruct,1k-8k,16,True,0.95,True,1.219,True,1.347,mi355x,fp4,4,True,432.909,True,163361.969,99.335,432.909
Llama 3.3 70B Instruct,1k-8k,4,True,5.455,True,7.002,True,7.74,mi355x,fp4,8,True,75.37,True,28441.642,136.601,75.37
Llama 3.3 70B Instruct,1k-8k,8,False,3.335,False,4.281,False,4.731,mi355x,fp8,8,False,123.287,False,46523.475,112.407,123.287
Llama 3.3 70B Instruct,1k-8k,32,False,0.269,False,0.345,False,0.382,mi355x,fp8,1,False,1527.717,False,576496.827,43.288,1527.717
Llama 3.3 70B Instruct,1k-8k,4,False,1.535,False,1.971,False,2.178,mi355x,fp8,1,False,267.796,False,101055.069,60.391,267.796
Llama 3.3 70B Instruct,1k-8k,64,True,0.177,True,0.228,True,0.252,mi355x,fp8,1,True,2318.47,True,874894.427,33,2318.47
Llama 3.3 70B Instruct,1k-8k,64,True,0.265,True,0.34,True,0.376,mi355x,fp8,2,True,1553.278,True,586142.624,44.37,1553.278
Llama 3.3 70B Instruct,1k-8k,8,False,1.212,False,1.556,False,1.72,mi355x,fp8,2,False,339.118,False,127968.946,77.369,339.118
Llama 3.3 70B Instruct,1k-8k,32,False,0.626,False,0.803,False,0.888,mi355x,fp4,4,False,656.912,False,247891.47,75.008,656.912
Llama 3.3 70B Instruct,1k-8k,16,False,0.973,False,1.249,False,1.38,mi355x,fp8,4,False,422.672,False,159498.838,96.533,422.672
Llama 3.3 70B Instruct,1k-8k,32,False,1.141,False,1.465,False,1.619,mi355x,fp4,8,False,360.334,False,135974.983,82.292,360.334
Llama 3.3 70B Instruct,1k-8k,4,False,2.363,False,3.034,False,3.353,mi355x,fp8,2,False,173.969,False,65648.607,78.449,173.969
Llama 3.3 70B Instruct,1k-8k,64,False,0.571,False,0.733,False,0.81,mi355x,fp8,8,False,719.734,False,271597.549,82.54,719.734
Llama 3.3 70B Instruct,1k-8k,64,False,0.178,False,0.229,False,0.253,mi355x,fp4,1,False,2305.348,False,869942.48,32.917,2305.348
Llama 3.3 70B Instruct,1k-8k,64,False,0.64,False,0.822,False,0.908,mi355x,fp4,8,False,642.137,False,242315.727,73.751,642.137
Llama 3.3 70B Instruct,1k-8k,4,False,3.088,False,3.964,False,4.381,mi355x,fp4,4,False,133.146,False,50243.832,120.562,133.146
Llama 3.3 70B Instruct,1k-8k,16,False,0.446,False,0.572,False,0.632,mi355x,fp8,1,False,922.331,False,348049.483,52.701,922.331
Llama 3.3 70B Instruct,1k-8k,16,False,0.428,False,0.55,False,0.608,mi355x,fp4,1,False,959.68,False,362143.555,54.777,959.68
Llama 3.3 70B Instruct,1k-8k,4,False,1.269,False,1.629,False,1.8,mi355x,fp4,1,False,324.076,False,122292.968,73.303,324.076
Llama 3.3 70B Instruct,1k-8k,32,False,0.284,False,0.364,False,0.402,mi355x,fp4,1,False,1449.663,False,547042.781,41.367,1449.663
Llama 3.3 70B Instruct,1k-8k,32,True,0.552,True,0.709,True,0.783,mi355x,fp8,4,True,744.908,True,281097.226,85.046,744.908
Llama 3.3 70B Instruct,1k-8k,4,False,3.393,False,4.356,False,4.814,mi355x,fp8,4,False,121.163,False,45721.791,109.222,121.163
Llama 3.3 70B Instruct,1k-8k,8,True,3.051,True,3.917,True,4.329,mi355x,fp4,8,True,134.753,True,50850.253,123.619,134.753
Llama 3.3 70B Instruct,1k-8k,4,False,1.929,False,2.476,False,2.737,mi355x,fp4,2,False,213.138,False,80429.546,96.489,213.138
Llama 3.3 70B Instruct,1k-8k,32,False,0.392,False,0.503,False,0.556,mi355x,fp8,2,False,1049.315,False,395968.023,59.717,1049.315
Llama 3.3 70B Instruct,1k-8k,16,False,1.76,False,2.26,False,2.498,mi355x,fp4,8,False,233.525,False,88122.495,107.162,233.525
Llama 3.3 70B Instruct,1k-8k,8,False,1.796,False,2.306,False,2.549,mi355x,fp8,4,False,228.853,False,86359.807,104.435,228.853
Llama 3.3 70B Instruct,1k-8k,16,False,1.843,False,2.366,False,2.615,mi355x,fp8,8,False,223.091,False,84185.241,101.842,223.091
