model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,x,y
Llama 3.3 70B Instruct,1k-8k,64,True,0.482,True,0.626,True,0.482,h100,fp8,4,True,749.719,True,433363.65,171.774,749.719
Llama 3.3 70B Instruct,1k-8k,8,True,3.157,True,4.104,True,3.157,h100,fp8,8,True,114.394,True,66123.688,70.577,114.394
Llama 3.3 70B Instruct,1k-8k,16,False,1.158,False,1.505,False,1.158,h100,fp8,4,False,311.894,False,180285.332,104.13,311.894
Llama 3.3 70B Instruct,1k-8k,4,True,5.834,True,7.584,True,5.834,h100,fp8,8,True,61.902,True,35781.521,64.286,61.902
Llama 3.3 70B Instruct,1k-8k,16,False,0.915,False,1.19,False,0.915,h100,fp8,2,False,394.488,False,228027.776,165.077,394.488
Llama 3.3 70B Instruct,1k-8k,32,False,0.31,False,0.372,False,0.461,b200_trt,fp8,1,False,1749.268,False,806114.331,149.569,1749.268
Llama 3.3 70B Instruct,1k-8k,128,True,0.148,True,0.178,True,0.22,b200_trt,fp4,2,True,3654.335,True,1684025.344,141.514,3654.335
Llama 3.3 70B Instruct,1k-8k,32,False,0.265,False,0.318,False,0.394,b200_trt,fp4,1,False,2046.047,False,942878.582,127.629,2046.047
Llama 3.3 70B Instruct,1k-8k,128,False,0.224,False,0.269,False,0.333,b200_trt,fp8,4,False,2419.151,False,1114816.191,106.96,2419.151
Llama 3.3 70B Instruct,1k-8k,128,False,0.177,False,0.213,False,0.264,b200_trt,fp8,1,False,3054.488,False,1407597.978,350.105,3054.488
Llama 3.3 70B Instruct,1k-8k,64,False,0.166,False,0.199,False,0.247,b200_trt,fp4,1,False,3266.281,False,1505198.823,157.393,3266.281
Llama 3.3 70B Instruct,1k-8k,64,False,0.575,False,0.69,False,0.855,b200_trt,fp8,8,False,942.322,False,434249.799,68.125,942.322
Llama 3.3 70B Instruct,1k-8k,32,True,0.884,True,1.061,True,1.315,b200_trt,fp8,8,True,612.656,True,282329.964,53.127,612.656
Llama 3.3 70B Instruct,1k-8k,16,True,1.595,True,1.914,True,2.372,b200_trt,fp8,8,True,339.605,True,156499.845,47.601,339.605
Llama 3.3 70B Instruct,1k-8k,16,False,0.526,False,0.631,False,0.782,b200_trt,fp8,1,False,1029.644,False,474490.296,125.548,1029.644
Llama 3.3 70B Instruct,1k-8k,64,False,0.234,False,0.28,False,0.347,b200_trt,fp8,2,False,2318.285,False,1068334.181,110.826,2318.285
Llama 3.3 70B Instruct,1k-8k,4,False,3.454,False,4.145,False,5.137,b200_trt,fp4,4,False,156.826,False,72269.875,50.8,156.826
Llama 3.3 70B Instruct,1k-8k,64,False,0.589,False,0.707,False,0.876,b200_trt,fp4,8,False,919.98,False,423954.103,69.702,919.98
Llama 3.3 70B Instruct,1k-8k,16,False,0.624,False,0.749,False,0.928,b200_trt,fp4,2,False,867.594,False,399813.133,74.677,867.594
Llama 3.3 70B Instruct,1k-8k,16,False,1.68,False,2.016,False,2.499,b200_trt,fp4,8,False,322.352,False,148549.082,50.158,322.352
Llama 3.3 70B Instruct,1k-8k,8,True,2.952,True,3.542,True,4.39,b200_trt,fp8,8,True,183.509,True,84566.32,43.854,183.509
Llama 3.3 70B Instruct,1k-8k,128,False,0.409,False,0.491,False,0.609,b200_trt,fp4,8,False,1322.781,False,609576.323,97.838,1322.781
Llama 3.3 70B Instruct,1k-8k,8,False,1.245,False,1.494,False,1.852,b200_trt,fp8,2,False,435.022,False,200471.006,74.107,435.022
Llama 3.3 70B Instruct,1k-8k,64,False,0.326,False,0.391,False,0.485,b200_trt,fp8,4,False,1660.658,False,765280.207,77.272,1660.658
Llama 3.3 70B Instruct,1k-8k,64,False,0.191,False,0.229,False,0.284,b200_trt,fp8,1,False,2837.812,False,1307747.55,180.996,2837.812
Llama 3.3 70B Instruct,1k-8k,128,False,0.161,False,0.193,False,0.24,b200_trt,fp8,2,False,3360.774,False,1548743.995,153.979,3360.774
Llama 3.3 70B Instruct,1k-8k,8,False,1.757,False,2.108,False,2.613,b200_trt,fp8,4,False,308.287,False,142067.77,52.243,308.287
Llama 3.3 70B Instruct,1k-8k,8,False,1.764,False,2.117,False,2.624,b200_trt,fp4,4,False,307.053,False,141499.194,52.471,307.053
Llama 3.3 70B Instruct,1k-8k,32,False,0.524,False,0.629,False,0.78,b200_trt,fp4,4,False,1032.996,False,476034.988,63.041,1032.996
Llama 3.3 70B Instruct,1k-8k,16,False,0.926,False,1.111,False,1.377,b200_trt,fp4,4,False,585.049,False,269607.76,55.241,585.049
Llama 3.3 70B Instruct,1k-8k,16,False,0.929,False,1.115,False,1.382,b200_trt,fp8,4,False,582.958,False,268644.116,55.435,582.958
Llama 3.3 70B Instruct,1k-8k,4,False,2.212,False,2.655,False,3.29,b200_trt,fp4,2,False,244.846,False,112832.429,65.188,244.846
Llama 3.3 70B Instruct,1k-8k,16,False,0.642,False,0.771,False,0.955,b200_trt,fp8,2,False,843.136,False,388542.094,76.689,843.136
Llama 3.3 70B Instruct,1k-8k,4,False,6.004,False,7.204,False,8.928,b200_trt,fp4,8,False,90.225,False,41578.23,44.12,90.225
Llama 3.3 70B Instruct,1k-8k,4,False,3.429,False,4.114,False,5.099,b200_trt,fp8,4,False,157.98,False,72801.643,50.471,157.98
Llama 3.3 70B Instruct,1k-8k,8,False,0.805,False,0.966,False,1.197,b200_trt,fp4,1,False,672.769,False,310031.916,95.989,672.769
Llama 3.3 70B Instruct,1k-8k,4,False,1.518,False,1.821,False,2.257,b200_trt,fp4,1,False,356.912,False,164475.665,89.324,356.912
Llama 3.3 70B Instruct,1k-8k,8,False,1.14,False,1.368,False,1.695,b200_trt,fp4,2,False,475.241,False,219005.114,67.811,475.241
Llama 3.3 70B Instruct,1k-8k,128,False,0.404,False,0.485,False,0.601,b200_trt,fp8,8,False,1341.114,False,618025.023,96.549,1341.114
Llama 3.3 70B Instruct,1k-8k,128,True,0.219,True,0.263,True,0.326,b200_trt,fp4,4,True,2470.939,True,1138681.533,104.723,2470.939
Llama 3.3 70B Instruct,1k-8k,32,False,0.944,False,1.133,False,1.404,b200_trt,fp4,8,False,573.776,False,264412.747,56.742,573.776
Llama 3.3 70B Instruct,1k-8k,64,True,0.325,True,0.39,True,0.484,b200_trt,fp4,4,True,1666.005,True,767744.126,77.013,1666.005
Llama 3.3 70B Instruct,1k-8k,128,True,0.136,True,0.163,True,0.202,b200_trt,fp4,1,True,3979.427,True,1833837.414,246.822,3979.427
Llama 3.3 70B Instruct,1k-8k,4,False,1.808,False,2.17,False,2.689,b200_trt,fp8,1,False,299.563,False,138047.633,106.458,299.563
Llama 3.3 70B Instruct,1k-8k,8,False,0.956,False,1.147,False,1.422,b200_trt,fp8,1,False,566.572,False,261093.176,113.912,566.572
Llama 3.3 70B Instruct,1k-8k,32,True,0.516,True,0.62,True,0.768,b200_trt,fp8,4,True,1048.902,True,483364.869,62.099,1048.902
Llama 3.3 70B Instruct,1k-8k,32,False,0.354,False,0.425,False,0.527,b200_trt,fp4,2,False,1529.604,False,704886.537,85.236,1529.604
Llama 3.3 70B Instruct,1k-8k,8,False,3.124,False,3.749,False,4.646,b200_trt,fp4,8,False,173.372,False,79894.759,46.465,173.372
Llama 3.3 70B Instruct,1k-8k,4,False,2.408,False,2.889,False,3.58,b200_trt,fp8,2,False,224.99,False,103682.233,70.938,224.99
Llama 3.3 70B Instruct,1k-8k,64,False,0.225,False,0.269,False,0.334,b200_trt,fp4,2,False,2412.285,False,1111652.254,106.675,2412.285
Llama 3.3 70B Instruct,1k-8k,32,False,0.365,False,0.439,False,0.543,b200_trt,fp8,2,False,1482.216,False,683048.85,87.999,1482.216
Llama 3.3 70B Instruct,1k-8k,4,True,5.685,True,6.821,True,8.454,b200_trt,fp8,8,True,95.288,True,43911.308,41.734,95.288
Llama 3.3 70B Instruct,1k-8k,16,False,0.444,False,0.532,False,0.66,b200_trt,fp4,1,False,1221.094,False,562716.068,106.386,1221.094
Llama 3.3 70B Instruct,1k-8k,8,False,0.905,False,1.124,False,1.273,mi325x,fp8,1,False,392.871,False,180216.016,164.751,392.871
Llama 3.3 70B Instruct,1k-8k,16,True,1.517,True,1.884,True,2.133,mi325x,fp8,8,True,234.416,True,107530.047,69.203,234.416
Llama 3.3 70B Instruct,1k-8k,64,True,0.363,True,0.451,True,0.51,mi325x,fp8,4,True,979.728,True,449416.345,131.759,979.728
Llama 3.3 70B Instruct,1k-8k,32,False,0.401,False,0.498,False,0.564,mi325x,fp8,2,False,886.628,False,406709.866,147.213,886.628
Llama 3.3 70B Instruct,1k-8k,8,False,1.181,False,1.467,False,1.661,mi325x,fp8,2,False,301.063,False,138102.344,107.52,301.063
Llama 3.3 70B Instruct,1k-8k,32,False,0.651,False,0.809,False,0.915,mi325x,fp8,4,False,546.238,False,250567.675,119.094,546.238
Llama 3.3 70B Instruct,1k-8k,16,False,0.662,False,0.822,False,0.931,mi325x,fp8,2,False,537.208,False,246425.818,120.774,537.208
Llama 3.3 70B Instruct,1k-8k,32,False,0.292,False,0.362,False,0.41,mi325x,fp8,1,False,1219.614,False,559455.819,213.95,1219.614
Llama 3.3 70B Instruct,1k-8k,32,True,0.869,True,1.079,True,1.222,mi325x,fp8,8,True,409.195,True,187704.339,79.637,409.195
Llama 3.3 70B Instruct,1k-8k,16,False,1.146,False,1.424,False,1.612,mi325x,fp8,4,False,310.188,False,142287.938,104.683,310.188
Llama 3.3 70B Instruct,1k-8k,64,True,0.273,True,0.339,True,0.384,mi325x,fp8,2,True,1302.106,True,597296.171,198.501,1302.106
Llama 3.3 70B Instruct,1k-8k,4,True,5.072,True,6.3,True,7.132,mi325x,fp8,8,True,70.105,True,32158.166,56.989,70.105
Llama 3.3 70B Instruct,1k-8k,8,True,2.732,True,3.394,True,3.842,mi325x,fp8,8,True,130.134,True,59694.604,62.143,130.134
Llama 3.3 70B Instruct,1k-8k,8,False,2.199,False,2.732,False,3.092,mi325x,fp8,4,False,161.689,False,74169.246,99.91,161.689
Llama 3.3 70B Instruct,1k-8k,16,False,0.498,False,0.619,False,0.701,mi325x,fp8,1,False,713.631,False,327353.628,182.178,713.631
Llama 3.3 70B Instruct,1k-8k,64,True,0.193,True,0.239,True,0.271,mi325x,fp8,1,True,1846.975,True,847236.045,279.227,1846.975
Llama 3.3 70B Instruct,1k-8k,4,False,3.705,False,4.602,False,5.21,mi325x,fp8,4,False,95.974,False,44024.686,83.257,95.974
Llama 3.3 70B Instruct,1k-8k,4,False,1.701,False,2.113,False,2.392,mi325x,fp8,1,False,208.988,False,95866.146,152.743,208.988
Llama 3.3 70B Instruct,1k-8k,64,True,0.552,True,0.686,True,0.776,mi325x,fp8,8,True,644.07,True,295445.165,99.664,644.07
Llama 3.3 70B Instruct,1k-8k,4,False,2.239,False,2.781,False,3.149,mi325x,fp8,2,False,158.8,False,72844.241,100.519,158.8
Llama 3.3 70B Instruct,1k-8k,128,False,0.462,False,0.571,False,0.525,h200_trt,fp8,8,False,847.019,False,489606.551,153.498,847.019
Llama 3.3 70B Instruct,1k-8k,8,True,2.442,True,3.014,True,2.771,h200_trt,fp8,8,True,160.372,True,92700.8,50.308,160.372
Llama 3.3 70B Instruct,1k-8k,128,True,0.217,True,0.268,True,0.246,h200_trt,fp8,4,True,1804.249,True,1042918.486,143.371,1804.249
Llama 3.3 70B Instruct,1k-8k,64,False,0.592,False,0.731,False,0.672,h200_trt,fp8,8,False,661.065,False,382118.737,97.783,661.065
Llama 3.3 70B Instruct,1k-8k,64,False,0.228,False,0.282,False,0.259,h200_trt,fp8,2,False,1716.048,False,991935.331,150.09,1716.048
Llama 3.3 70B Instruct,1k-8k,32,True,0.493,True,0.609,True,0.56,h200_trt,fp8,4,True,794.067,True,458998.28,82.089,794.067
Llama 3.3 70B Instruct,1k-8k,64,True,0.31,True,0.382,True,0.351,h200_trt,fp8,4,True,1265.16,True,731306.214,101.743,1265.16
Llama 3.3 70B Instruct,1k-8k,32,False,0.357,False,0.44,False,0.405,h200_trt,fp8,2,False,1097.867,False,634605.134,118.669,1097.867
Llama 3.3 70B Instruct,1k-8k,16,True,0.843,True,1.041,True,0.957,h200_trt,fp8,4,True,464.456,True,268471.573,69.726,464.456
Llama 3.3 70B Instruct,1k-8k,8,False,1.514,False,1.869,False,1.719,h200_trt,fp8,4,False,258.622,False,149492.49,62.377,258.622
Llama 3.3 70B Instruct,1k-8k,16,False,0.532,False,0.657,False,0.604,h200_trt,fp8,1,False,736.03,False,425451.036,175.98,736.03
Llama 3.3 70B Instruct,1k-8k,8,False,1.155,False,1.426,False,1.311,h200_trt,fp8,2,False,338.993,False,195949.558,95.288,338.993
Llama 3.3 70B Instruct,1k-8k,128,False,0.231,False,0.285,False,0.262,h200_trt,fp8,1,False,1694.17,False,979288.837,625.333,1694.17
Llama 3.3 70B Instruct,1k-8k,8,False,0.961,False,1.186,False,1.091,h200_trt,fp8,1,False,407.387,False,235483.601,158.456,407.387
Llama 3.3 70B Instruct,1k-8k,32,False,0.3,False,0.37,False,0.341,h200_trt,fp8,1,False,1305.157,False,754426.257,199.57,1305.157
Llama 3.3 70B Instruct,1k-8k,32,False,0.845,False,1.043,False,0.959,h200_trt,fp8,8,False,463.492,False,267914.238,70.398,463.492
Llama 3.3 70B Instruct,1k-8k,4,False,2.867,False,3.538,False,3.253,h200_trt,fp8,4,False,136.61,False,78965.114,58.415,136.61
Llama 3.3 70B Instruct,1k-8k,4,False,2.153,False,2.657,False,2.443,h200_trt,fp8,2,False,181.908,False,105148.856,87.875,181.908
Llama 3.3 70B Instruct,1k-8k,16,True,1.382,True,1.706,True,1.569,h200_trt,fp8,8,True,283.335,True,163777.601,57.147,283.335
Llama 3.3 70B Instruct,1k-8k,64,False,0.235,False,0.29,False,0.266,h200_trt,fp8,1,False,1668.814,False,964632.57,284.093,1668.814
Llama 3.3 70B Instruct,1k-8k,16,False,0.624,False,0.77,False,0.708,h200_trt,fp8,2,False,627.564,False,362754.004,103.17,627.564
Llama 3.3 70B Instruct,1k-8k,128,True,0.163,True,0.201,True,0.185,h200_trt,fp8,2,True,2402.307,True,1388616.899,215.561,2402.307
Llama 3.3 70B Instruct,1k-8k,4,True,4.546,True,5.61,True,5.158,h200_trt,fp8,8,True,86.162,True,49804.633,46.209,86.162
Llama 3.3 70B Instruct,1k-8k,4,False,1.835,False,2.264,False,2.082,h200_trt,fp8,1,False,213.496,False,123408.25,149.956,213.496
DeepSeek R1 0528,1k-8k,32,True,2.216,True,2.735,True,2.515,h200,fp8,8,True,176.75,True,102167.892,184.988,176.75
DeepSeek R1 0528,1k-8k,64,True,1.42,True,1.753,True,1.612,h200,fp8,8,True,275.773,True,159406.434,234.63,275.773
DeepSeek R1 0528,1k-8k,16,True,3.174,True,3.917,True,3.602,h200,fp8,8,True,123.392,True,71324.579,131.51,123.392
DeepSeek R1 0528,1k-8k,8,True,5.018,True,6.193,True,5.694,h200,fp8,8,True,78.05,True,45115.571,103.963,78.05
DeepSeek R1 0528,1k-8k,4,True,8.841,True,10.911,True,10.033,h200,fp8,8,True,44.299,True,25606.252,89.829,44.299
DeepSeek R1 0528,1k-8k,4,True,9.701,True,11.971,True,11.008,h200_trt,fp8,8,True,40.374,True,23337.447,98.656,40.374
DeepSeek R1 0528,1k-8k,8,True,5.743,True,7.087,True,6.517,h200_trt,fp8,8,True,68.199,True,39421.281,118.145,68.199
DeepSeek R1 0528,1k-8k,16,True,3.484,True,4.299,True,3.953,h200_trt,fp8,8,True,112.431,True,64989.043,144.492,112.431
DeepSeek R1 0528,1k-8k,64,True,1.437,True,1.773,True,1.631,h200_trt,fp8,8,True,272.537,True,157535.99,237.286,272.537
DeepSeek R1 0528,1k-8k,32,True,2.239,True,2.763,True,2.541,h200_trt,fp8,8,True,174.923,True,101111.499,186.931,174.923
DeepSeek R1 0528,1k-8k,16,False,2.855,False,3.426,False,4.246,b200_trt,fp4,8,False,189.712,False,87425.028,85.851,189.712
DeepSeek R1 0528,1k-8k,8,False,4.379,False,5.255,False,6.513,b200_trt,fp4,8,False,123.683,False,56996.767,65.172,123.683
DeepSeek R1 0528,1k-8k,64,False,1.615,False,1.938,False,2.402,b200_trt,fp8,8,False,335.316,False,154523.504,191.776,335.316
DeepSeek R1 0528,1k-8k,256,True,0.265,True,0.318,True,0.395,b200_trt,fp4,4,True,2040.996,True,940550.929,250.846,2040.996
DeepSeek R1 0528,1k-8k,128,False,0.468,False,0.562,False,0.696,b200_trt,fp4,4,False,1157.526,False,533421.937,224.037,1157.526
DeepSeek R1 0528,1k-8k,4,True,4.206,True,5.047,True,6.255,b200_trt,fp4,4,True,128.79,True,59350.326,61.969,128.79
DeepSeek R1 0528,1k-8k,4,False,14.336,False,17.203,False,21.32,b200_trt,fp8,8,False,37.784,False,17411.985,105.538,37.784
DeepSeek R1 0528,1k-8k,128,False,0.721,False,0.866,False,1.073,b200_trt,fp4,8,False,750.999,False,346082.622,172.073,750.999
DeepSeek R1 0528,1k-8k,32,False,1.094,False,1.313,False,1.627,b200_trt,fp4,4,False,495.155,False,228182.234,131.768,495.155
DeepSeek R1 0528,1k-8k,8,True,2.543,True,3.052,True,3.782,b200_trt,fp4,4,True,213.004,True,98158.321,76.05,213.004
DeepSeek R1 0528,1k-8k,16,False,1.737,False,2.084,False,2.583,b200_trt,fp4,4,False,311.884,False,143725.185,104.362,311.884
DeepSeek R1 0528,1k-8k,8,False,7.776,False,9.331,False,11.565,b200_trt,fp8,8,False,69.657,False,32100.001,116.138,69.657
DeepSeek R1 0528,1k-8k,64,True,0.693,True,0.832,True,1.031,b200_trt,fp4,4,True,781.521,True,360147.997,165.268,781.521
DeepSeek R1 0528,1k-8k,32,False,2.591,False,3.109,False,3.853,b200_trt,fp8,8,False,209.075,False,96348.039,155.953,209.075
DeepSeek R1 0528,1k-8k,256,True,0.417,True,0.501,True,0.621,b200_trt,fp4,8,True,1297.792,True,598060.733,196.746,1297.792
DeepSeek R1 0528,1k-8k,4,True,7.433,True,8.919,True,11.054,b200_trt,fp4,8,True,72.874,True,33582.53,54.726,72.874
DeepSeek R1 0528,1k-8k,32,True,1.702,True,2.042,True,2.531,b200_trt,fp4,8,True,318.334,True,146697.555,102.225,318.334
DeepSeek R1 0528,1k-8k,16,False,4.323,False,5.188,False,6.43,b200_trt,fp8,8,False,125.288,False,57736.329,128.839,125.288
DeepSeek R1 0528,1k-8k,64,True,1.058,True,1.27,True,1.573,b200_trt,fp4,8,True,511.96,True,235926.103,125.524,511.96
DeepSeek R1 0528,1k-8k,32,False,2.317,False,2.781,False,3.446,b200,fp8,8,False,233.738,False,107713.262,138.964,233.738
DeepSeek R1 0528,1k-8k,32,True,1.867,True,2.24,True,2.776,b200,fp4,8,True,290.177,True,133722.015,109.811,290.177
DeepSeek R1 0528,1k-8k,32,False,1.162,False,1.395,False,1.728,b200,fp4,4,False,466.069,False,214778.217,137.504,466.069
DeepSeek R1 0528,1k-8k,16,False,3.034,False,3.64,False,4.512,b200,fp4,8,False,178.554,False,82282.828,92.448,178.554
DeepSeek R1 0528,1k-8k,16,True,1.81,True,2.172,True,2.691,b200,fp4,4,True,299.309,True,137930.54,110.243,299.309
DeepSeek R1 0528,1k-8k,128,True,0.468,True,0.562,True,0.696,b200,fp4,4,True,1156.981,True,533171.175,224.413,1156.981
DeepSeek R1 0528,1k-8k,4,False,4.952,False,5.942,False,7.364,b200,fp4,4,False,109.39,False,50410.325,74.558,109.39
DeepSeek R1 0528,1k-8k,64,True,0.736,True,0.883,True,1.094,b200,fp4,4,True,736.327,True,339320.986,175.945,736.327
DeepSeek R1 0528,1k-8k,4,False,10.151,False,12.181,False,15.096,b200,fp8,8,False,53.361,False,24590.398,76.741,53.361
DeepSeek R1 0528,1k-8k,8,True,4.809,True,5.771,True,7.152,b200,fp4,8,True,112.634,True,51905.081,73.018,112.634
DeepSeek R1 0528,1k-8k,8,True,2.929,True,3.515,True,4.357,b200,fp4,4,True,184.906,True,85210.189,88.758,184.906
DeepSeek R1 0528,1k-8k,64,False,1.541,False,1.849,False,2.292,b200,fp8,8,False,351.45,False,161958.331,183.804,351.45
DeepSeek R1 0528,1k-8k,64,True,1.075,True,1.29,True,1.598,b200,fp4,8,True,504.014,True,232264.652,127.102,504.014
DeepSeek R1 0528,1k-8k,16,False,3.936,False,4.723,False,5.853,b200,fp8,8,False,137.629,False,63423.639,119.822,137.629
DeepSeek R1 0528,1k-8k,128,False,0.79,False,0.948,False,1.175,b200,fp4,8,False,685.533,False,315913.835,189.161,685.533
DeepSeek R1 0528,1k-8k,8,False,6.042,False,7.251,False,8.986,b200,fp8,8,False,89.645,False,41311.061,91.684,89.645
DeepSeek R1 0528,1k-8k,4,True,8.885,True,10.662,True,13.214,b200,fp4,8,True,60.964,True,28093.982,67.004,60.964
DeepSeek R1 0528,1k-8k,32,False,2.455,False,3.151,False,3.483,mi355x,fp8,8,False,167.484,False,63201.56,193.354,167.484
DeepSeek R1 0528,1k-8k,64,True,1.117,True,1.434,True,1.585,mi355x,fp4,8,True,368.103,True,138906.925,177.541,368.103
DeepSeek R1 0528,1k-8k,4,True,9.734,True,12.496,True,13.812,mi355x,fp4,8,True,42.234,True,15937.519,96.424,42.234
DeepSeek R1 0528,1k-8k,4,False,13.996,False,17.967,False,19.859,mi355x,fp8,8,False,29.374,False,11084.639,138.845,29.374
DeepSeek R1 0528,1k-8k,64,False,1.429,False,1.834,False,2.027,mi355x,fp8,8,False,287.77,False,108592.329,226.763,287.77
DeepSeek R1 0528,1k-8k,8,True,5.136,True,6.594,True,7.288,mi355x,fp4,8,True,80.041,True,30204.067,101.958,80.041
DeepSeek R1 0528,1k-8k,8,False,7.415,False,9.519,False,10.521,mi355x,fp8,8,False,55.444,False,20922.177,147.235,55.444
DeepSeek R1 0528,1k-8k,16,True,2.89,True,3.71,True,4.1,mi355x,fp4,8,True,142.264,True,53684.597,115.757,142.264
DeepSeek R1 0528,1k-8k,16,False,4.14,False,5.315,False,5.874,mi355x,fp8,8,False,99.304,False,37473.326,165.536,99.304
DeepSeek R1 0528,1k-8k,32,True,1.769,True,2.272,True,2.511,mi355x,fp4,8,True,232.347,True,87678.145,139.572,232.347
DeepSeek R1 0528,1k-8k,8,True,7.136,True,8.92,True,9.876,mi300x,fp8,8,True,43.596,True,24355.528,185.173,43.596
DeepSeek R1 0528,1k-8k,64,True,1.576,True,1.97,True,2.181,mi300x,fp8,8,True,197.398,True,110278.067,326.22,197.398
DeepSeek R1 0528,1k-8k,32,True,2.505,True,3.132,True,3.467,mi300x,fp8,8,True,124.174,True,69371.194,262.557,124.174
DeepSeek R1 0528,1k-8k,16,True,3.627,True,4.534,True,5.02,mi300x,fp8,8,True,85.765,True,47913.261,188.857,85.765
DeepSeek R1 0528,1k-8k,4,True,13.283,True,16.604,True,18.382,mi300x,fp8,8,True,23.422,True,13084.95,169.887,23.422
DeepSeek R1 0528,1k-8k,64,True,1.492,True,1.854,True,2.099,mi325x,fp8,8,True,238.243,True,109285.652,269.17,238.243
DeepSeek R1 0528,1k-8k,8,True,7.57,True,9.404,True,10.646,mi325x,fp8,8,True,46.968,True,21544.73,171.888,46.968
DeepSeek R1 0528,1k-8k,4,True,14.134,True,17.557,True,19.875,mi325x,fp8,8,True,25.157,True,11539.772,158.082,25.157
DeepSeek R1 0528,1k-8k,16,True,4.058,True,5.04,True,5.706,mi325x,fp8,8,True,87.626,True,40195.463,184.867,87.626
DeepSeek R1 0528,1k-8k,32,True,2.358,True,2.93,True,3.317,mi325x,fp8,8,True,150.76,True,69155.914,215.959,150.76
Llama 3.3 70B Instruct,1k-1k,16,False,1.072,False,1.376,False,1.521,mi355x,fp8,8,False,383.618,False,144761.523,9.393,383.618
Llama 3.3 70B Instruct,1k-1k,64,False,0.215,False,0.277,False,0.306,mi355x,fp4,4,False,1908.488,False,720184.221,15.014,1908.488
Llama 3.3 70B Instruct,1k-1k,64,False,0.36,False,0.463,False,0.511,mi355x,fp8,8,False,1140.938,False,430542.644,12.588,1140.938
Llama 3.3 70B Instruct,1k-1k,16,False,0.243,False,0.311,False,0.344,mi355x,fp8,1,False,1694.986,False,639617.399,16.961,1694.986
Llama 3.3 70B Instruct,1k-1k,32,False,0.675,False,0.866,False,0.957,mi355x,fp4,8,False,609.39,False,229958.405,11.718,609.39
Llama 3.3 70B Instruct,1k-1k,4,False,0.864,False,1.109,False,1.226,mi355x,fp8,1,False,475.702,False,179510.355,15.114,475.702
Llama 3.3 70B Instruct,1k-1k,8,False,0.437,False,0.56,False,0.619,mi355x,fp4,1,False,941.695,False,355356.689,15.484,941.695
Llama 3.3 70B Instruct,1k-1k,16,False,0.279,False,0.358,False,0.396,mi355x,fp4,1,False,1473.432,False,556012.113,19.452,1473.432
Llama 3.3 70B Instruct,1k-1k,16,False,1.154,False,1.482,False,1.638,mi355x,fp4,8,False,356.198,False,134414.215,9.914,356.198
Llama 3.3 70B Instruct,1k-1k,32,False,0.578,False,0.742,False,0.82,mi355x,fp8,8,False,710.997,False,268300.672,10.053,710.997
Llama 3.3 70B Instruct,1k-1k,16,False,0.41,False,0.526,False,0.581,mi355x,fp4,2,False,1003.869,False,378818.47,14.276,1003.869
Llama 3.3 70B Instruct,1k-1k,8,False,1.933,False,2.481,False,2.742,mi355x,fp8,8,False,212.733,False,80276.511,8.568,212.733
Llama 3.3 70B Instruct,1k-1k,8,False,0.449,False,0.577,False,0.638,mi355x,fp8,1,False,914.885,False,345239.449,15.896,914.885
Llama 3.3 70B Instruct,1k-1k,4,True,1.869,True,2.4,True,2.653,mi355x,fp4,4,True,219.908,True,82984.248,8.021,219.908
Llama 3.3 70B Instruct,1k-1k,4,False,1.944,False,2.496,False,2.758,mi355x,fp8,4,False,211.471,False,79800.281,8.517,211.471
Llama 3.3 70B Instruct,1k-1k,8,False,0.681,False,0.875,False,0.967,mi355x,fp8,2,False,603.28,False,227652.91,12.052,603.28
Llama 3.3 70B Instruct,1k-1k,4,False,0.761,False,0.977,False,1.08,mi355x,fp4,1,False,540.319,False,203893.799,13.213,540.319
Llama 3.3 70B Instruct,1k-1k,32,False,0.152,False,0.196,False,0.216,mi355x,fp4,1,False,2696.172,False,1017423.304,21.303,2696.172
Llama 3.3 70B Instruct,1k-1k,64,False,0.394,False,0.506,False,0.559,mi355x,fp4,8,False,1043.234,False,393673.198,13.729,1043.234
Llama 3.3 70B Instruct,1k-1k,64,False,0.154,False,0.197,False,0.218,mi355x,fp4,2,False,2673.981,False,1009049.613,21.49,2673.981
Llama 3.3 70B Instruct,1k-1k,16,True,0.552,True,0.708,True,0.783,mi355x,fp8,4,True,745.383,True,281276.683,9.641,745.383
Llama 3.3 70B Instruct,1k-1k,16,False,0.628,False,0.806,False,0.891,mi355x,fp4,4,False,654.776,False,247085.204,10.832,654.776
Llama 3.3 70B Instruct,1k-1k,4,False,3.663,False,4.702,False,5.197,mi355x,fp8,8,False,112.241,False,42355.144,8.035,112.241
Llama 3.3 70B Instruct,1k-1k,64,False,0.099,False,0.127,False,0.14,mi355x,fp8,1,False,4169.136,False,1573258.794,27.888,4169.136
Llama 3.3 70B Instruct,1k-1k,8,True,1.02,True,1.309,True,1.447,mi355x,fp8,4,True,403.244,True,152167.712,9.04,403.244
Llama 3.3 70B Instruct,1k-1k,4,False,1.34,False,1.721,False,1.902,mi355x,fp8,2,False,306.744,False,115752.566,11.756,306.744
Llama 3.3 70B Instruct,1k-1k,8,True,1.865,True,2.395,True,2.647,mi355x,fp4,8,True,220.393,True,83167.185,8.162,220.393
Llama 3.3 70B Instruct,1k-1k,8,False,1.052,False,1.351,False,1.493,mi355x,fp4,4,False,390.756,False,147455.211,9.162,390.756
