model_name,sequence_length,conc,costh_roof,costh_y,costn_roof,costn_y,costr_roof,costr_y,hwKey,precision,tp,tpPerGpu_roof,tpPerGpu_y,tpPerMw_roof,tpPerMw_y,e2e_x,e2e_y,inter_x,inter_y
Llama 3.3 70B Instruct,1k-1k,64,False,0.431,False,0.518,False,0.642,b200,fp4,8,False,1255.682,False,578655.471,10.988,1255.682,87.632,1255.682
Llama 3.3 70B Instruct,1k-1k,16,False,0.397,False,0.476,False,0.59,b200,fp8,2,False,1364.317,False,628717.725,10.486,1364.317,89.095,1364.317
Llama 3.3 70B Instruct,1k-1k,32,False,0.677,False,0.812,False,1.007,b200,fp4,8,False,800.086,False,368703.283,8.562,800.086,111.218,800.086
Llama 3.3 70B Instruct,1k-1k,4,False,2.025,False,2.43,False,3.011,b200,fp4,4,False,267.519,False,123280.497,6.716,267.519,139.115,267.519
Llama 3.3 70B Instruct,1k-1k,64,False,0.139,False,0.166,False,0.206,b200,fp8,2,False,3910.159,False,1801916.709,14.543,3910.159,65.907,3910.159
Llama 3.3 70B Instruct,1k-1k,8,False,1.122,False,1.347,False,1.669,b200,fp4,4,False,482.62,False,222405.594,7.545,482.62,125.225,482.62
Llama 3.3 70B Instruct,1k-1k,16,False,1.179,False,1.415,False,1.753,b200,fp8,8,False,459.415,False,211712.149,7.74,459.415,122.594,459.415
Llama 3.3 70B Instruct,1k-1k,64,False,0.243,False,0.291,False,0.361,b200,fp8,4,False,2232.434,False,1028771.256,12.624,2232.434,75.832,2232.434
Llama 3.3 70B Instruct,1k-1k,8,False,1.15,False,1.38,False,1.71,b200,fp8,4,False,471.176,False,217131.838,7.72,471.176,122.075,471.176
Llama 3.3 70B Instruct,1k-1k,8,False,0.655,False,0.786,False,0.974,b200,fp4,2,False,827.025,False,381117.449,8.792,827.025,106.916,827.025
Llama 3.3 70B Instruct,1k-1k,8,True,1.822,True,2.187,True,2.71,b200,fp8,8,True,297.226,True,136970.529,6.112,297.226,154.939,297.226
Llama 3.3 70B Instruct,1k-1k,8,False,0.453,False,0.543,False,0.673,b200,fp4,1,False,1196.333,False,551305.423,12.142,1196.333,77.301,1196.333
Llama 3.3 70B Instruct,1k-1k,8,False,0.584,False,0.7,False,0.868,b200,fp8,1,False,928.246,False,427763.286,15.649,928.246,60.088,928.246
Llama 3.3 70B Instruct,1k-1k,64,False,0.102,False,0.122,False,0.151,b200,fp8,1,False,5321.169,False,2452151.728,21.509,5321.169,43.549,5321.169
Llama 3.3 70B Instruct,1k-1k,16,False,0.622,False,0.746,False,0.925,b200,fp8,4,False,870.858,False,401317.068,8.142,870.858,114.8,870.858
Llama 3.3 70B Instruct,1k-1k,16,False,0.302,False,0.362,False,0.449,b200,fp8,1,False,1794.3,False,826866.338,16.004,1794.3,57.85,1794.3
Llama 3.3 70B Instruct,1k-1k,32,False,0.175,False,0.21,False,0.26,b200,fp8,1,False,3100.445,False,1428776.529,18.357,3100.445,51.075,3100.445
Llama 3.3 70B Instruct,1k-1k,64,True,0.08,True,0.096,True,0.119,b200,fp4,1,True,6794.159,True,3130948.627,16.797,6794.159,56.168,6794.159
Llama 3.3 70B Instruct,1k-1k,4,False,0.878,False,1.054,False,1.306,b200,fp4,1,False,616.99,False,284327.14,11.631,616.99,79.849,616.99
Llama 3.3 70B Instruct,1k-1k,16,True,0.574,True,0.689,True,0.853,b200,fp4,4,True,943.958,True,435003.485,7.56,943.958,123.394,943.958
Llama 3.3 70B Instruct,1k-1k,64,True,0.121,True,0.145,True,0.18,b200,fp4,2,True,4477.923,True,2063558.975,12.485,4477.923,76.923,4477.923
Llama 3.3 70B Instruct,1k-1k,8,False,1.854,False,2.225,False,2.758,b200,fp4,8,False,292.118,False,134616.751,6.235,292.118,151.913,292.118
Llama 3.3 70B Instruct,1k-1k,16,True,1.084,True,1.301,True,1.613,b200,fp4,8,True,499.481,True,230175.368,7.009,499.481,133.408,499.481
Llama 3.3 70B Instruct,1k-1k,32,True,0.204,True,0.245,True,0.304,b200,fp4,2,True,2653.501,True,1222811.492,10.358,2653.501,91.381,2653.501
Llama 3.3 70B Instruct,1k-1k,32,True,0.358,True,0.43,True,0.533,b200,fp4,4,True,1512.483,True,696996.976,9.052,1512.483,104.655,1512.483
Llama 3.3 70B Instruct,1k-1k,32,False,0.226,False,0.271,False,0.336,b200,fp8,2,False,2400.28,False,1106120.021,11.783,2400.28,80.507,2400.28
Llama 3.3 70B Instruct,1k-1k,4,False,1.293,False,1.552,False,1.923,b200,fp4,2,False,418.809,False,192999.604,8.575,418.809,108.392,418.809
Llama 3.3 70B Instruct,1k-1k,4,False,2.189,False,2.627,False,3.256,b200,fp8,4,False,247.414,False,114015.556,7.285,247.414,128.799,247.414
Llama 3.3 70B Instruct,1k-1k,64,False,0.431,False,0.517,False,0.64,b200,fp8,8,False,1258.159,False,579796.854,11.211,1258.159,85.631,1258.159
Llama 3.3 70B Instruct,1k-1k,32,False,0.65,False,0.78,False,0.967,b200,fp8,8,False,833.399,False,384054.984,8.437,833.399,113.245,833.399
Llama 3.3 70B Instruct,1k-1k,16,False,0.369,False,0.442,False,0.548,b200,fp4,2,False,1469.015,False,676965.654,9.692,1469.015,96.496,1469.015
Llama 3.3 70B Instruct,1k-1k,32,False,0.134,False,0.161,False,0.199,b200,fp4,1,False,4041.061,False,1862239.909,14.137,4041.061,66.559,4041.061
Llama 3.3 70B Instruct,1k-1k,4,False,3.565,False,4.279,False,5.303,b200,fp8,8,False,151.92,False,70009.078,5.914,151.92,158.471,151.92
Llama 3.3 70B Instruct,1k-1k,4,True,3.556,True,4.268,True,5.289,b200,fp4,8,True,152.31,True,70188.972,5.905,152.31,158.723,152.31
Llama 3.3 70B Instruct,1k-1k,64,False,0.213,False,0.256,False,0.317,b200,fp4,4,False,2543.524,False,1172130.753,10.876,2543.524,88.281,2543.524
Llama 3.3 70B Instruct,1k-1k,32,False,0.374,False,0.449,False,0.556,b200,fp8,4,False,1447.656,False,667122.645,9.715,1447.656,97.549,1447.656
Llama 3.3 70B Instruct,1k-1k,16,False,0.24,False,0.288,False,0.357,b200,fp4,1,False,2253.862,False,1038646.094,12.761,2253.862,72.85,2253.862
Llama 3.3 70B Instruct,1k-1k,4,False,1.518,False,1.821,False,2.257,b200,fp8,2,False,356.886,False,164463.496,10.076,356.886,92.906,356.886
Llama 3.3 70B Instruct,1k-1k,8,False,0.742,False,0.89,False,1.103,b200,fp8,2,False,730.224,False,336508.683,9.954,730.224,94.465,730.224
Llama 3.3 70B Instruct,1k-1k,4,False,1.145,False,1.374,False,1.702,b200,fp8,1,False,473.234,False,218080.076,15.17,473.234,61.324,473.234
Llama 3.3 70B Instruct,1k-1k,8,False,0.664,False,0.829,False,0.918,mi300x,fp8,2,False,468.831,False,261916.786,15.54,468.831,60.829,468.831
Llama 3.3 70B Instruct,1k-1k,16,True,0.847,True,1.058,True,1.172,mi300x,fp8,8,True,367.507,True,205311.18,9.827,367.507,94.397,367.507
Llama 3.3 70B Instruct,1k-1k,32,True,0.327,True,0.409,True,0.453,mi300x,fp8,4,True,950.899,True,531228.274,15.132,950.899,61.572,950.899
Llama 3.3 70B Instruct,1k-1k,4,False,1.362,False,1.702,False,1.885,mi300x,fp8,2,False,228.471,False,127637.523,15.793,228.471,59.257,228.471
Llama 3.3 70B Instruct,1k-1k,64,False,0.179,False,0.224,False,0.247,mi300x,fp8,2,False,1739.815,False,971963.57,33.405,1739.815,27.842,1739.815
Llama 3.3 70B Instruct,1k-1k,16,False,0.314,False,0.393,False,0.435,mi300x,fp8,1,False,989.898,False,553015.544,29.087,989.898,31.734,989.898
Llama 3.3 70B Instruct,1k-1k,4,False,1.767,False,2.209,False,2.446,mi300x,fp8,4,False,176.042,False,98347.305,10.242,176.042,91.51,176.042
Llama 3.3 70B Instruct,1k-1k,4,False,0.963,False,1.204,False,1.333,mi300x,fp8,1,False,323.095,False,180500.245,22.338,323.095,41.829,323.095
Llama 3.3 70B Instruct,1k-1k,64,True,0.228,True,0.285,True,0.315,mi300x,fp8,4,True,1364.976,True,762556.671,21.226,1364.976,43.982,1364.976
Llama 3.3 70B Instruct,1k-1k,32,False,0.253,False,0.316,False,0.349,mi300x,fp8,2,False,1231.939,False,688233.853,23.349,1231.939,39.765,1231.939
Llama 3.3 70B Instruct,1k-1k,64,True,0.115,True,0.143,True,0.159,mi300x,fp8,1,True,2713.201,True,1515754.689,42.555,2713.201,21.876,2713.201
Llama 3.3 70B Instruct,1k-1k,64,False,0.353,False,0.441,False,0.489,mi300x,fp8,8,False,880.966,False,492159.636,16.465,880.966,56.212,880.966
Llama 3.3 70B Instruct,1k-1k,32,True,0.524,True,0.654,True,0.725,mi300x,fp8,8,True,594.251,True,331983.774,12.111,594.251,76.546,594.251
Llama 3.3 70B Instruct,1k-1k,8,True,1.49,True,1.862,True,2.062,mi300x,fp8,8,True,208.826,True,116662.847,8.723,208.826,108.706,208.826
Llama 3.3 70B Instruct,1k-1k,32,True,0.178,True,0.223,True,0.246,mi300x,fp8,1,True,1746.864,True,975901.458,32.916,1746.864,28.298,1746.864
Llama 3.3 70B Instruct,1k-1k,8,False,0.883,False,1.104,False,1.222,mi300x,fp8,4,False,352.272,False,196800.028,10.33,352.272,91.511,352.272
Llama 3.3 70B Instruct,1k-1k,8,False,0.507,False,0.633,False,0.701,mi300x,fp8,1,False,614.045,False,343041.782,23.734,614.045,39.785,614.045
Llama 3.3 70B Instruct,1k-1k,4,True,2.857,True,3.571,True,3.953,mi300x,fp8,8,True,108.906,True,60841.327,8.291,108.906,113.373,108.906
Llama 3.3 70B Instruct,1k-1k,16,False,0.531,False,0.664,False,0.735,mi300x,fp8,4,False,585.597,False,327149.089,12.315,585.597,75.111,585.597
Llama 3.3 70B Instruct,1k-1k,16,False,0.369,False,0.462,False,0.511,mi300x,fp8,2,False,842.453,False,470644.251,17.055,842.453,54.149,842.453
Llama 3.3 70B Instruct,1k-1k,128,True,0.074,True,0.092,True,0.084,h200_trt,fp8,1,True,5278.657,True,3051246.76,43.472,5278.657,21.678,5278.657
Llama 3.3 70B Instruct,1k-1k,16,False,0.345,False,0.426,False,0.392,h200_trt,fp8,2,False,1134.733,False,655914.817,12.68,1134.733,74.118,1134.733
Llama 3.3 70B Instruct,1k-1k,4,False,1.244,False,1.535,False,1.412,h200_trt,fp8,2,False,314.858,False,181998.794,11.454,314.858,83.114,314.858
Llama 3.3 70B Instruct,1k-1k,64,False,0.127,False,0.156,False,0.144,h200_trt,fp8,2,False,3095.194,False,1789129.543,18.488,3095.194,51.371,3095.194
Llama 3.3 70B Instruct,1k-1k,16,True,0.457,True,0.564,True,0.519,h200_trt,fp8,4,True,856.392,True,495024.387,8.422,856.392,111.844,856.392
Llama 3.3 70B Instruct,1k-1k,64,False,0.344,False,0.425,False,0.391,h200_trt,fp8,8,False,1137.283,False,657389.288,12.677,1137.283,73.099,1137.283
Llama 3.3 70B Instruct,1k-1k,8,False,0.547,False,0.675,False,0.621,h200_trt,fp8,1,False,715.763,False,413735.725,20.383,715.763,47.251,715.763
Llama 3.3 70B Instruct,1k-1k,128,True,0.126,True,0.156,True,0.143,h200_trt,fp8,4,True,3102.981,True,1793630.778,18.47,3102.981,50.82,3102.981
Llama 3.3 70B Instruct,1k-1k,4,True,2.559,True,3.159,True,2.904,h200_trt,fp8,8,True,153.026,True,88454.253,5.865,153.026,159.883,153.026
Llama 3.3 70B Instruct,1k-1k,64,False,0.107,False,0.132,False,0.121,h200_trt,fp8,1,False,3668.955,False,2120783.132,31.158,3668.955,30.461,3668.955
Llama 3.3 70B Instruct,1k-1k,128,True,0.09,True,0.111,True,0.102,h200_trt,fp8,2,True,4343.517,True,2510703.396,26.387,4343.517,35.588,4343.517
Llama 3.3 70B Instruct,1k-1k,32,False,0.2,False,0.247,False,0.227,h200_trt,fp8,2,False,1958.456,False,1132055.692,14.663,1958.456,65.033,1958.456
Llama 3.3 70B Instruct,1k-1k,4,False,1.637,False,2.02,False,1.857,h200_trt,fp8,4,False,239.301,False,138324.218,7.511,239.301,126.905,239.301
Llama 3.3 70B Instruct,1k-1k,4,False,1.041,False,1.285,False,1.182,h200_trt,fp8,1,False,376.151,False,217428.468,19.148,376.151,49.728,376.151
Llama 3.3 70B Instruct,1k-1k,8,False,0.855,False,1.055,False,0.97,h200_trt,fp8,4,False,457.98,False,264728.586,7.957,457.98,121.06,457.98
Llama 3.3 70B Instruct,1k-1k,8,False,0.645,False,0.795,False,0.731,h200_trt,fp8,2,False,607.595,False,351211.264,11.996,607.595,80.277,607.595
Llama 3.3 70B Instruct,1k-1k,64,True,0.18,True,0.222,True,0.204,h200_trt,fp8,4,True,2177.92,True,1258913.184,13.161,2177.92,72.043,2177.92
Llama 3.3 70B Instruct,1k-1k,8,True,1.369,True,1.69,True,1.554,h200_trt,fp8,8,True,286.002,True,165319.068,6.359,286.002,148.414,286.002
Llama 3.3 70B Instruct,1k-1k,32,False,0.169,False,0.209,False,0.192,h200_trt,fp8,1,False,2311.36,False,1336046.196,24.84,2311.36,38.395,2311.36
Llama 3.3 70B Instruct,1k-1k,32,False,0.477,False,0.588,False,0.541,h200_trt,fp8,8,False,821.883,False,475077.128,8.732,821.883,106.604,821.883
Llama 3.3 70B Instruct,1k-1k,16,False,0.295,False,0.364,False,0.335,h200_trt,fp8,1,False,1327.847,False,767541.464,21.685,1327.847,43.342,1327.847
Llama 3.3 70B Instruct,1k-1k,32,True,0.279,True,0.345,True,0.317,h200_trt,fp8,4,True,1401.795,True,810286.314,10.23,1401.795,92.835,1401.795
Llama 3.3 70B Instruct,1k-1k,128,False,0.274,False,0.339,False,0.311,h200_trt,fp8,8,False,1427.016,False,824864.992,20.227,1427.016,45.481,1427.016
Llama 3.3 70B Instruct,1k-1k,16,True,0.775,True,0.956,True,0.879,h200_trt,fp8,8,True,505.68,True,292300.602,7.13,505.68,129.543,505.68
Llama 3.3 70B Instruct,1k-1k,4,True,3.245,True,4.005,True,3.683,h200,fp8,8,True,120.687,True,69761.163,7.418,120.687,125.333,120.687
Llama 3.3 70B Instruct,1k-1k,4,False,2.008,False,2.478,False,2.278,h200,fp8,4,False,195.076,False,112760.838,9.211,195.076,101.128,195.076
Llama 3.3 70B Instruct,1k-1k,8,False,0.73,False,0.901,False,0.828,h200,fp8,2,False,536.679,False,310218.944,13.544,536.679,69.502,536.679
Llama 3.3 70B Instruct,1k-1k,32,False,0.259,False,0.32,False,0.294,h200,fp8,2,False,1511.88,False,873918.822,18.989,1511.88,48.742,1511.88
Llama 3.3 70B Instruct,1k-1k,32,False,0.211,False,0.26,False,0.239,h200,fp8,1,False,1859.633,False,1074932.471,30.94,1859.633,30.017,1859.633
Llama 3.3 70B Instruct,1k-1k,8,False,1.038,False,1.281,False,1.178,h200,fp8,4,False,377.293,False,218088.409,9.631,377.293,97.691,377.293
Llama 3.3 70B Instruct,1k-1k,64,True,0.12,True,0.148,True,0.136,h200,fp8,1,True,3265.013,True,1887290.736,35.115,3265.013,26.524,3265.013
Llama 3.3 70B Instruct,1k-1k,64,True,0.327,True,0.403,True,0.371,h200,fp8,8,True,1199.06,True,693098.216,11.944,1199.06,77.7,1199.06
Llama 3.3 70B Instruct,1k-1k,8,True,1.704,True,2.103,True,1.934,h200,fp8,8,True,229.839,True,132855.155,7.935,229.839,118.99,229.839
Llama 3.3 70B Instruct,1k-1k,16,True,0.979,True,1.209,True,1.111,h200,fp8,8,True,399.938,True,231178.014,9.035,399.938,102.34,399.938
Llama 3.3 70B Instruct,1k-1k,64,True,0.146,True,0.181,True,0.166,h200,fp8,2,True,2676.631,True,1547185.426,21.377,2676.631,43.466,2676.631
Llama 3.3 70B Instruct,1k-1k,32,False,0.366,False,0.452,False,0.416,h200,fp8,4,False,1069.601,False,618266.716,13.465,1069.601,68.942,1069.601
Llama 3.3 70B Instruct,1k-1k,64,True,0.206,True,0.255,True,0.234,h200,fp8,4,True,1898.605,True,1097459.551,15.152,1898.605,61.491,1898.605
Llama 3.3 70B Instruct,1k-1k,32,False,0.563,False,0.695,False,0.639,h200,fp8,8,False,695.863,False,402232.805,10.311,695.863,90.029,695.863
Llama 3.3 70B Instruct,1k-1k,4,False,1.092,False,1.347,False,1.239,h200,fp8,1,False,358.692,False,207336.359,20.053,358.692,46.509,358.692
Llama 3.3 70B Instruct,1k-1k,4,False,1.412,False,1.742,False,1.602,h200,fp8,2,False,277.404,False,160348.946,12.96,277.404,71.955,277.404
Llama 3.3 70B Instruct,1k-1k,8,False,0.574,False,0.708,False,0.651,h200,fp8,1,False,682.864,False,394718.788,21.283,682.864,44.204,682.864
Llama 3.3 70B Instruct,1k-1k,16,False,0.313,False,0.386,False,0.355,h200,fp8,1,False,1252.812,False,724168.981,22.932,1252.812,40.118,1252.812
Llama 3.3 70B Instruct,1k-1k,16,True,0.554,True,0.684,True,0.629,h200,fp8,4,True,707.059,True,408704.879,10.174,707.059,90.631,707.059
Llama 3.3 70B Instruct,1k-1k,16,False,0.395,False,0.488,False,0.449,h200,fp8,2,False,990.491,False,572538.182,14.487,990.491,63.513,990.491
gpt-oss 120B,8k-1k,64,True,0.038,True,0.049,True,0.038,h100,fp4,2,True,9496.681,True,5489410.989,27.814,9496.681,33.672,9496.681
gpt-oss 120B,8k-1k,8,False,0.092,False,0.12,False,0.092,h100,fp4,2,False,3908.95,False,2259508.85,8.329,3908.95,114.227,3908.95
gpt-oss 120B,8k-1k,4,True,0.417,True,0.543,True,0.417,h100,fp4,8,True,865.329,True,500190.231,4.631,865.329,201.709,865.329
gpt-oss 120B,8k-1k,64,False,0.076,False,0.099,False,0.076,h100,fp4,8,False,4756.984,False,2749701.838,13.811,4756.984,67.799,4756.984
gpt-oss 120B,8k-1k,8,True,0.141,True,0.183,True,0.141,h100,fp4,4,True,2560.751,True,1480202.939,6.366,2560.751,150.004,2560.751
gpt-oss 120B,8k-1k,32,True,0.049,True,0.064,True,0.049,h100,fp4,2,True,7388.262,True,4270671.48,17.573,7388.262,53.311,7388.262
gpt-oss 120B,8k-1k,32,False,0.066,False,0.085,False,0.066,h100,fp4,4,False,5498.979,False,3178600.491,11.772,5498.979,79.562,5498.979
gpt-oss 120B,8k-1k,16,True,0.065,True,0.085,True,0.065,h100,fp4,2,True,5513.808,True,3187172.445,11.735,5513.808,79.762,5513.808
gpt-oss 120B,8k-1k,64,False,0.051,False,0.066,False,0.051,h100,fp4,4,False,7123.305,False,4117517.13,18.533,7123.305,50.572,7123.305
gpt-oss 120B,8k-1k,16,False,0.151,False,0.196,False,0.151,h100,fp4,8,False,2389.941,False,1381468.661,6.672,2389.941,139.142,2389.941
gpt-oss 120B,8k-1k,8,False,0.24,False,0.312,False,0.24,h100,fp4,8,False,1502.618,False,868565.485,5.383,1502.618,175.843,1502.618
gpt-oss 120B,8k-1k,4,False,0.145,False,0.189,False,0.145,h100,fp4,2,False,2483.741,False,1435688.508,6.409,2483.741,145.601,2483.741
gpt-oss 120B,8k-1k,16,True,0.092,True,0.12,True,0.092,h100,fp4,4,True,3917.556,True,2264483.071,8.214,3917.556,113.837,3917.556
gpt-oss 120B,8k-1k,4,True,0.234,True,0.304,True,0.234,h100,fp4,4,True,1541.878,True,891259.095,5.189,1541.878,180.579,1541.878
gpt-oss 120B,8k-1k,32,False,0.102,False,0.133,False,0.102,h100,fp4,8,False,3528.981,False,2039873.406,9.128,3528.981,102.648,3528.981
gpt-oss 120B,8k-1k,32,False,0.045,False,0.056,False,0.064,mi325x,fp4,2,False,7858.592,False,3604858.609,16.463,7858.592,57.965,7858.592
gpt-oss 120B,8k-1k,32,False,0.095,False,0.118,False,0.134,mi325x,fp4,8,False,3736.161,False,1713835.522,8.541,3736.161,111.509,3736.161
gpt-oss 120B,8k-1k,8,False,0.145,False,0.18,False,0.204,mi325x,fp4,4,False,2453.344,False,1125387.196,6.481,2453.344,148.732,2453.344
gpt-oss 120B,8k-1k,16,True,0.085,True,0.105,True,0.119,mi325x,fp4,4,True,4194.618,True,1924136.849,7.501,4194.618,126.432,4194.618
gpt-oss 120B,8k-1k,8,True,0.229,True,0.285,True,0.323,mi325x,fp4,8,True,1549.425,True,710745.265,5.15,1549.425,188.382,1549.425
gpt-oss 120B,8k-1k,8,False,0.085,False,0.105,False,0.119,mi325x,fp4,2,False,4186.42,False,1920376.092,7.669,4186.42,127.194,4186.42
gpt-oss 120B,8k-1k,64,False,0.036,False,0.045,False,0.051,mi325x,fp4,2,False,9827.695,False,4508117.037,26.73,9827.695,35.295,9827.695
gpt-oss 120B,8k-1k,4,True,0.135,True,0.168,True,0.19,mi325x,fp4,2,True,2635.867,True,1209113.505,6.144,2635.867,160.571,2635.867
gpt-oss 120B,8k-1k,64,False,0.044,False,0.055,False,0.062,mi325x,fp4,4,False,8067.227,False,3700563,16.165,8067.227,58.299,8067.227
gpt-oss 120B,8k-1k,64,True,0.025,True,0.031,True,0.035,mi325x,fp4,1,True,14445.418,True,6626338.347,36.461,14445.418,25.788,14445.418
gpt-oss 120B,8k-1k,4,True,0.084,True,0.105,True,0.118,mi325x,fp4,1,True,4225.994,True,1938529.16,7.557,4225.994,128.526,4225.994
gpt-oss 120B,8k-1k,16,False,0.143,False,0.177,False,0.201,mi325x,fp4,8,False,2490.176,False,1142282.361,6.285,2490.176,152.701,2490.176
gpt-oss 120B,8k-1k,64,False,0.066,False,0.082,False,0.093,mi325x,fp4,8,False,5392.107,False,2473443.477,11.894,5392.107,79.113,5392.107
gpt-oss 120B,8k-1k,4,True,0.407,True,0.506,True,0.573,mi325x,fp4,8,True,873.184,True,400543.126,4.616,873.184,211.974,873.184
gpt-oss 120B,8k-1k,32,True,0.031,True,0.038,True,0.043,mi325x,fp4,1,True,11566.557,True,5305759.964,22.399,11566.557,42.061,11566.557
gpt-oss 120B,8k-1k,32,False,0.059,False,0.073,False,0.083,mi325x,fp4,4,False,6015.794,False,2759538.567,10.68,6015.794,89.283,6015.794
gpt-oss 120B,8k-1k,16,True,0.041,True,0.05,True,0.057,mi325x,fp4,1,True,8754.236,True,4015704.569,14.699,8754.236,64.768,8754.236
gpt-oss 120B,8k-1k,4,False,0.256,False,0.318,False,0.36,mi325x,fp4,4,False,1390.214,False,637713.002,5.75,1390.214,167.4,1390.214
gpt-oss 120B,8k-1k,8,True,0.056,True,0.07,True,0.079,mi325x,fp4,1,True,6304.16,True,2891816.29,10.247,6304.16,93.788,6304.16
gpt-oss 120B,8k-1k,16,False,0.06,False,0.075,False,0.085,mi325x,fp4,2,False,5892.584,False,2703020.094,10.857,5892.584,87.808,5892.584
gpt-oss 120B,8k-1k,4,True,0.214,True,0.257,True,0.319,b200,fp4,4,True,2528.365,True,1165145.159,3.162,2528.365,295.89,2528.365
gpt-oss 120B,8k-1k,64,False,0.033,False,0.04,False,0.049,b200,fp4,4,False,16393.755,False,7554725.862,7.984,16393.755,117.485,16393.755
gpt-oss 120B,8k-1k,8,False,0.23,False,0.276,False,0.341,b200,fp4,8,False,2358.989,False,1087091.544,3.449,2358.989,276.54,2358.989
gpt-oss 120B,8k-1k,8,True,0.046,True,0.055,True,0.068,b200,fp4,1,True,11773.196,True,5425436.072,5.518,11773.196,172.356,11773.196
gpt-oss 120B,8k-1k,32,True,0.023,True,0.028,True,0.034,b200,fp4,1,True,23446.268,True,10804731.692,11.041,23446.268,85.08,23446.268
gpt-oss 120B,8k-1k,32,True,0.032,True,0.038,True,0.047,b200,fp4,2,True,17000.104,True,7834149.48,7.531,17000.104,124.352,17000.104
gpt-oss 120B,8k-1k,4,True,0.415,True,0.498,True,0.617,b200,fp4,8,True,1306.2,True,601935.32,3.08,1306.2,305.579,1306.2
gpt-oss 120B,8k-1k,64,False,0.023,False,0.028,False,0.034,b200,fp4,2,False,23419.903,False,10792581.916,11.209,23419.903,83.823,23419.903
gpt-oss 120B,8k-1k,16,False,0.047,False,0.056,False,0.07,b200,fp4,2,False,11569.326,False,5331486.532,5.537,11569.326,168.24,11569.326
gpt-oss 120B,8k-1k,16,False,0.075,False,0.09,False,0.111,b200,fp4,4,False,7246.172,False,3339249.7,4.401,7246.172,211.371,7246.172
gpt-oss 120B,8k-1k,64,True,0.018,True,0.021,True,0.026,b200,fp4,1,True,30439.357,True,14027353.596,17.342,30439.357,54.148,30439.357
gpt-oss 120B,8k-1k,16,False,0.033,False,0.039,False,0.049,b200,fp4,1,False,16608.966,False,7653901.518,7.766,16608.966,120.731,16608.966
gpt-oss 120B,8k-1k,32,False,0.092,False,0.111,False,0.137,b200,fp4,8,False,5869.98,False,2705060.019,5.428,5869.98,173.764,5869.98
gpt-oss 120B,8k-1k,32,False,0.05,False,0.059,False,0.074,b200,fp4,4,False,10929.589,False,5036676.863,5.849,10929.589,160.765,10929.589
gpt-oss 120B,8k-1k,8,True,0.121,True,0.146,True,0.181,b200,fp4,4,True,4458.899,True,2054792.373,3.638,4458.899,261.661,4458.899
gpt-oss 120B,8k-1k,64,False,0.063,False,0.076,False,0.094,b200,fp4,8,False,8554.116,False,3941988.892,7.629,8554.116,122.958,8554.116
gpt-oss 120B,8k-1k,4,True,0.07,True,0.084,True,0.104,b200,fp4,1,True,7761.181,True,3576581.084,4.156,7761.181,228.487,7761.181
gpt-oss 120B,8k-1k,16,False,0.141,False,0.169,False,0.209,b200,fp4,8,False,3845.316,False,1772034.943,4.135,3845.316,225.26,3845.316
gpt-oss 120B,8k-1k,8,False,0.072,False,0.086,False,0.107,b200,fp4,2,False,7557.372,False,3482660.092,4.272,7557.372,221.655,7557.372
gpt-oss 120B,8k-1k,4,False,0.123,False,0.148,False,0.184,b200,fp4,2,False,4388.156,False,2022191.865,3.657,4388.156,257.149,4388.156
gpt-oss 120B,8k-1k,64,False,0.069,False,0.086,False,0.096,mi300x,fp4,8,False,4503.892,False,2516140.678,14.344,4503.892,65.826,4503.892
gpt-oss 120B,8k-1k,4,False,0.135,False,0.169,False,0.187,mi300x,fp4,2,False,2305.321,False,1287888.662,6.908,2305.321,139.504,2305.321
gpt-oss 120B,8k-1k,8,False,0.059,False,0.073,False,0.081,mi300x,fp4,1,False,5299.842,False,2960805.457,12.256,5299.842,79.609,5299.842
gpt-oss 120B,8k-1k,8,True,0.123,True,0.153,True,0.17,mi300x,fp4,4,True,2535.82,True,1416659.401,6.265,2535.82,153.29,2535.82
gpt-oss 120B,8k-1k,64,True,0.027,True,0.034,True,0.038,mi300x,fp4,1,True,11448.047,True,6395557.092,46.064,11448.047,20.332,11448.047
gpt-oss 120B,8k-1k,8,True,0.081,True,0.101,True,0.112,mi300x,fp4,2,True,3859.18,True,2155966.729,8.318,3859.18,116.762,3859.18
gpt-oss 120B,8k-1k,4,True,0.396,True,0.495,True,0.548,mi300x,fp4,8,True,786.211,True,439224.281,5.021,786.211,192.08,786.211
gpt-oss 120B,8k-1k,16,True,0.044,True,0.055,True,0.061,mi300x,fp4,1,True,7055.02,True,3941352.193,18.167,7055.02,51.941,7055.02
gpt-oss 120B,8k-1k,16,False,0.138,False,0.173,False,0.191,mi300x,fp4,8,False,2251.239,False,1257675.584,6.926,2251.239,139.263,2251.239
gpt-oss 120B,8k-1k,64,False,0.045,False,0.056,False,0.062,mi300x,fp4,4,False,6923.439,False,3867843.231,18.973,6923.439,49.822,6923.439
gpt-oss 120B,8k-1k,32,False,0.045,False,0.056,False,0.062,mi300x,fp4,2,False,6974.666,False,3896461.406,18.712,6974.666,50.625,6974.666
gpt-oss 120B,8k-1k,32,False,0.098,False,0.122,False,0.135,mi300x,fp4,8,False,3188.127,False,1781076.325,9.911,3188.127,96.543,3188.127
gpt-oss 120B,8k-1k,64,False,0.034,False,0.043,False,0.047,mi300x,fp4,2,False,9069.669,False,5066853.919,29.007,9069.669,32.368,9069.669
