model_name,sequence_length,conc,tp,precision,hwKey,e2e_x_v1,e2e_y_v1,inter_x_v1,inter_y_v1,e2e_x_v2,e2e_y_v2,inter_x_v2,inter_y_v2,e2e_x_diff,e2e_y_diff,inter_x_diff,inter_y_diff,e2e_x_pct_diff,e2e_y_pct_diff,inter_x_pct_diff,inter_y_pct_diff
DeepSeek R1 0528,8k-1k,3,28,fp4,gb200,6.8,128.368,151.774,128.368,6.628,133.806,152.32,133.806,-0.1719999999999997,5.438000000000017,0.5459999999999923,5.438000000000017,-2.5294117647058783,4.236258257509673,0.35974541093994505,4.236258257509673
DeepSeek R1 0528,8k-1k,3,28,fp4,gb200_mtp,3.708,229.006,272.906,229.006,3.878,234.312,270.439,234.312,0.16999999999999993,5.306000000000012,-2.4669999999999845,5.306000000000012,4.584681769147787,2.3169698610516805,-0.9039742622001659,2.3169698610516805
DeepSeek R1 0528,8k-1k,4096,72,fp8,gb200,181.308,2181.38,31.272,2181.38,183.737,2148.839,31.182,2148.839,2.429000000000002,-32.54100000000017,-0.08999999999999986,-32.54100000000017,1.3397092240827773,-1.491762095554198,-0.2877973906369911,-1.491762095554198
DeepSeek R1 0528,8k-1k,448,72,fp8,gb200,35.217,1243.231,31.412,1243.231,32.757,1203.784,31.356,1203.784,-2.460000000000001,-39.44699999999989,-0.055999999999997385,-39.44699999999989,-6.985262799216291,-3.172942116147352,-0.17827581815865717,-3.172942116147352
DeepSeek R1 0528,8k-1k,48,28,fp4,gb200,10.608,1263.47,93.617,1263.47,10.636,1260.283,93.633,1260.283,0.027999999999998693,-3.1870000000001255,0.015999999999991132,-3.1870000000001255,0.2639517345399575,-0.25224184191157095,0.017090912975198023,-0.25224184191157095
DeepSeek R1 0528,8k-1k,4,4,fp4,b200,11.087,659.75,86.035,659.75,11.071,661.412,86.208,661.412,-0.016000000000000014,1.6620000000000346,0.17300000000000182,1.6620000000000346,-0.14431315955623716,0.25191360363774684,0.2010809554251198,0.25191360363774684
DeepSeek R1 0528,8k-1k,4,4,fp4,b200_trt,8.836,903.661,105.213,903.661,8.771,911.022,106.062,911.022,-0.0649999999999995,7.361000000000104,0.8490000000000038,7.361000000000104,-0.7356269805341726,0.814575377270913,0.8069345042912984,0.814575377270913
DeepSeek R1 0528,8k-1k,4,8,fp4,b200,10.018,359.727,95.139,359.727,9.967,358.728,95.496,358.728,-0.051000000000000156,-0.9989999999999668,0.3569999999999993,-0.9989999999999668,-0.5090836494310257,-0.27771059720286967,0.37524043767540055,-0.27771059720286967
DeepSeek R1 0528,8k-1k,4,8,fp4,b200_trt,7.694,518.165,121.123,518.165,7.695,518.626,121.282,518.626,0.001000000000000334,0.46100000000001273,0.15899999999999181,0.46100000000001273,0.012997140629065948,0.08896779983210228,0.1312715173831492,0.08896779983210228
DeepSeek R1 0528,8k-1k,4,8,fp4,mi355x,13.976,293.817,68.549,293.817,13.962,293.674,68.587,293.674,-0.014000000000001123,-0.1430000000000291,0.0379999999999967,-0.1430000000000291,-0.10017172295364284,-0.04866975021868344,0.055434798465326555,-0.04866975021868344
DeepSeek R1 0528,8k-1k,4,8,fp8,b200_trt,14.565,275.082,64.014,275.082,14.535,274.41,63.774,274.41,-0.02999999999999936,-0.6719999999999686,-0.23999999999999488,-0.6719999999999686,-0.2059732234809431,-0.24429079329071646,-0.3749179866904035,-0.24429079329071646
DeepSeek R1 0528,8k-1k,4,8,fp8,h200,12.912,310.26,72.555,310.26,12.9,311.235,72.53,311.235,-0.012000000000000455,0.9750000000000227,-0.025000000000005684,0.9750000000000227,-0.09293680297398121,0.31425256236705434,-0.03445661911654012,0.31425256236705434
DeepSeek R1 0528,8k-1k,4,8,fp8,h200_trt,14.198,283.2,66.397,283.2,14.163,283.269,66.554,283.269,-0.03500000000000014,0.06900000000001683,0.15699999999999648,0.06900000000001683,-0.24651359346386914,0.024364406779666958,0.23645646640660942,0.024364406779666958
DeepSeek R1 0528,8k-1k,4,8,fp8,mi300x,21.617,183.909,43.141,183.909,22.626,175.656,41.275,175.656,1.0090000000000003,-8.252999999999986,-1.8659999999999997,-8.252999999999986,4.6676227043530565,-4.487545470857862,-4.3253517535523045,-4.487545470857862
DeepSeek R1 0528,8k-1k,4,8,fp8,mi325x,21.906,181.8,42.506,181.8,21.889,181.814,42.516,181.814,-0.01699999999999946,0.013999999999981583,0.00999999999999801,0.013999999999981583,-0.07760430932164458,0.00770077007699757,0.02352609043428695,0.00770077007699757
DeepSeek R1 0528,8k-1k,4,8,fp8,mi355x,18.59,219.817,50.082,219.817,18.667,218.91,49.87,218.91,0.07700000000000173,-0.9070000000000107,-0.2120000000000033,-0.9070000000000107,0.41420118343196194,-0.41261594872098634,-0.4233057785232285,-0.41261594872098634
DeepSeek R1 0528,8k-1k,512,72,fp8,gb200,32.713,1393.723,31.261,1393.723,33.63,1233.566,31.185,1233.566,0.9170000000000016,-160.15699999999993,-0.07600000000000051,-160.15699999999993,2.8031669366918397,-11.491307813676027,-0.24311442372285122,-11.491307813676027
DeepSeek R1 0528,8k-1k,538,48,fp4,gb200,16.952,4937.441,58.342,4937.441,16.926,4936.223,58.343,4936.223,-0.026000000000003354,-1.2179999999998472,0.0010000000000047748,-1.2179999999998472,-0.15337423312885412,-0.024668649205121584,0.0017140310582509596,-0.024668649205121584
DeepSeek R1 0528,8k-1k,538,64,fp4,gb200_mtp,10.417,6143.559,96.028,6143.559,10.432,6127.134,95.77,6127.134,0.015000000000000568,-16.425000000000182,-0.2580000000000098,-16.425000000000182,0.14399539214745674,-0.2673531742756956,-0.2686716374390904,-0.2673531742756956
DeepSeek R1 0528,8k-1k,54,28,fp4,gb200_mtp,7.748,1929.858,138.503,1929.858,7.719,1947.412,138.411,1947.412,-0.028999999999999915,17.554000000000087,-0.09199999999998454,17.554000000000087,-0.37429013939080946,0.9096006027386517,-0.06642455398076905,0.9096006027386517
DeepSeek R1 0528,8k-1k,576,72,fp8,gb200,37.766,1504.678,31.161,1504.678,38.433,1425.387,31.063,1425.387,0.6670000000000016,-79.29100000000017,-0.09800000000000253,-79.29100000000017,1.7661388550548156,-5.2696324396316125,-0.3144956837072062,-5.2696324396316125
DeepSeek R1 0528,8k-1k,64,4,fp4,b200,40.678,3127.402,23.377,3127.402,40.741,3139.036,23.337,3139.036,0.06300000000000239,11.634000000000015,-0.03999999999999915,11.634000000000015,0.15487487093761343,0.3720020643332713,-0.17110835436539826,0.3720020643332713
DeepSeek R1 0528,8k-1k,64,4,fp4,b200_trt,32.397,4007.573,29.722,4007.573,32.342,3986.317,29.92,3986.317,-0.054999999999999716,-21.255999999999858,0.1980000000000004,-21.255999999999858,-0.1697688057536183,-0.5303958280984491,0.66617320503331,-0.5303958280984491
DeepSeek R1 0528,8k-1k,64,8,fp4,b200,29.692,2126.294,31.998,2126.294,29.654,2129.156,32.006,2129.156,-0.038000000000000256,2.86200000000008,0.007999999999999119,2.86200000000008,-0.12798060083524268,0.1346003892218141,0.0250015625976596,0.1346003892218141
DeepSeek R1 0528,8k-1k,64,8,fp4,b200_trt,25.831,2519.145,38.399,2519.145,25.913,2492.239,38.209,2492.239,0.08200000000000074,-26.90599999999995,-0.18999999999999773,-26.90599999999995,0.3174480275637828,-1.0680607904666046,-0.4948045522018743,-1.0680607904666046
DeepSeek R1 0528,8k-1k,64,8,fp4,mi355x,44.637,1468.501,20.958,1468.501,44.464,1473.577,21.048,1473.577,-0.17300000000000182,5.076000000000022,0.08999999999999986,5.076000000000022,-0.3875708492954316,0.3456586001643868,0.42943028914972736,0.3456586001643868
DeepSeek R1 0528,8k-1k,64,8,fp8,b200,43.252,1479.314,22.04,1479.314,43.271,1478.737,22.031,1478.737,0.01899999999999835,-0.5769999999999982,-0.009000000000000341,-0.5769999999999982,0.04392860445759352,-0.03900456562974447,-0.040834845735028776,-0.03900456562974447
DeepSeek R1 0528,8k-1k,64,8,fp8,b200_trt,40.119,1636.377,23.386,1636.377,39.972,1641.604,23.445,1641.604,-0.14699999999999847,5.227000000000089,0.05900000000000105,5.227000000000089,-0.3664099304568869,0.31942516913890195,0.2522876934918372,0.31942516913890195
DeepSeek R1 0528,8k-1k,64,8,fp8,h200,52.053,1250.335,18.122,1250.335,52.102,1248.161,18.104,1248.161,0.04899999999999949,-2.173999999999978,-0.018000000000000682,-2.173999999999978,0.09413482412156743,-0.17387340192828146,-0.09932678512305862,-0.17387340192828146
DeepSeek R1 0528,8k-1k,64,8,fp8,h200_trt,49.705,1317.532,20.154,1317.532,50.022,1313.64,19.851,1313.64,0.31700000000000017,-3.8919999999998254,-0.3030000000000008,-3.8919999999998254,0.6377628005230865,-0.2954007948193915,-1.5034236379875003,-0.2954007948193915
DeepSeek R1 0528,8k-1k,64,8,fp8,mi300x,76.379,859.481,12.23,859.481,71.185,925.589,13.184,925.589,-5.194000000000003,66.10800000000006,0.9539999999999988,66.10800000000006,-6.800298511370929,7.691618546541466,7.800490596892877,7.691618546541466
DeepSeek R1 0528,8k-1k,64,8,fp8,mi325x,64.681,1018.49,14.523,1018.49,65.235,1009.992,14.388,1009.992,0.554000000000002,-8.498000000000047,-0.1349999999999998,-8.498000000000047,0.8565111856650363,-0.8343724533377891,-0.9295600082627541,-0.8343724533377891
DeepSeek R1 0528,8k-1k,64,8,fp8,mi355x,50.282,1313.121,18.467,1313.121,50.309,1312.778,18.464,1312.778,0.027000000000001023,-0.3430000000000746,-0.0030000000000001137,-0.3430000000000746,0.05369714808480376,-0.026120974380889082,-0.01624519413007047,-0.026120974380889082
DeepSeek R1 0528,8k-1k,6,28,fp4,gb200,7.129,241.865,138.494,241.865,7.185,237.677,138.049,237.677,0.05600000000000005,-4.188000000000017,-0.4449999999999932,-4.188000000000017,0.7855239163978125,-1.7315444566183682,-0.3213135587101197,-1.7315444566183682
DeepSeek R1 0528,8k-1k,6,28,fp4,gb200_mtp,4.338,387.177,239.547,387.177,4.448,389.198,237.262,389.198,0.11000000000000032,2.020999999999958,-2.2849999999999966,2.020999999999958,2.5357307514983938,0.5219834855892674,-0.9538837889850412,0.5219834855892674
DeepSeek R1 0528,8k-1k,8,4,fp4,b200,13.975,1072.048,68.267,1072.048,14.028,1074.397,68.228,1074.397,0.053000000000000824,2.3489999999999327,-0.03900000000000148,2.3489999999999327,0.3792486583184317,0.2191133232840258,-0.057128627301626676,0.2191133232840258
DeepSeek R1 0528,8k-1k,8,4,fp4,b200_trt,11.303,1441.874,84.483,1441.874,11.272,1449.103,84.756,1449.103,-0.031000000000000583,7.229000000000042,0.27299999999999613,7.229000000000042,-0.27426346987525946,0.5013614227040672,0.3231419338801843,0.5013614227040672
DeepSeek R1 0528,8k-1k,8,8,fp4,b200,11.946,615.261,79.822,615.261,11.946,614.717,80.075,614.717,0.0,-0.5439999999999827,0.2530000000000001,-0.5439999999999827,0.0,-0.08841776091772154,0.31695522537646276,-0.08841776091772154
DeepSeek R1 0528,8k-1k,8,8,fp4,b200_trt,9.717,837.659,98.044,837.659,9.722,836.598,97.923,836.598,0.004999999999999005,-1.0610000000000355,-0.12099999999999511,-1.0610000000000355,0.05145621076462905,-0.12666252019020097,-0.123413977397898,-0.12666252019020097
DeepSeek R1 0528,8k-1k,8,8,fp4,mi355x,16.098,509.434,59.336,509.434,16.122,508.75,59.247,508.75,0.02400000000000091,-0.6840000000000259,-0.08899999999999864,-0.6840000000000259,0.14908684308610332,-0.13426665672099347,-0.14999325872994243,-0.13426665672099347
DeepSeek R1 0528,8k-1k,8,8,fp8,b200,14.703,498.546,65.344,498.546,14.651,513.598,65.248,513.598,-0.0519999999999996,15.051999999999964,-0.09599999999998943,15.051999999999964,-0.35366931918655786,3.019179774785068,-0.146914789422119,3.019179774785068
DeepSeek R1 0528,8k-1k,8,8,fp8,b200_trt,16.325,492.081,57.712,492.081,16.344,491.329,57.584,491.329,0.019000000000001904,-0.7520000000000095,-0.1280000000000001,-0.7520000000000095,0.11638591117918472,-0.15282036900429188,-0.22179096201829793,-0.15282036900429188
DeepSeek R1 0528,8k-1k,8,8,fp8,h200,15.901,511.535,60.223,511.535,15.949,510.092,60.033,510.092,0.04800000000000004,-1.4430000000000405,-0.18999999999999773,-1.4430000000000405,0.30186780705616023,-0.28209213445806064,-0.31549408033475207,-0.28209213445806064
DeepSeek R1 0528,8k-1k,8,8,fp8,h200_trt,17.821,454.069,53.377,454.069,17.855,454.048,53.361,454.048,0.03399999999999892,-0.021000000000015007,-0.016000000000005343,-0.021000000000015007,0.19078615116996195,-0.0046248477654310255,-0.029975457594104842,-0.0046248477654310255
DeepSeek R1 0528,8k-1k,8,8,fp8,mi300x,26.482,307.241,36.19,307.241,26.548,306.559,36.091,306.559,0.06599999999999895,-0.6819999999999595,-0.09899999999999665,-0.6819999999999595,0.2492258892832828,-0.22197558268589138,-0.2735562310030303,-0.22197558268589138
DeepSeek R1 0528,8k-1k,8,8,fp8,mi325x,25.223,321.911,37.834,321.911,25.259,321.235,37.761,321.235,0.036000000000001364,-0.6759999999999877,-0.0730000000000004,-0.6759999999999877,0.14272687626373295,-0.20999593055222956,-0.19294814188296344,-0.20999593055222956
DeepSeek R1 0528,8k-1k,8,8,fp8,mi355x,21.474,383.931,43.775,383.931,21.467,383.221,43.698,383.221,-0.0070000000000014495,-0.7099999999999795,-0.07699999999999818,-0.7099999999999795,-0.03259755983981302,-0.18492906277429527,-0.17589948600799127,-0.18492906277429527
Llama 3.3 70B Instruct,1k-1k,128,1,fp4,b200_trt,20.74,10967.635,45.079,10967.635,20.834,10919.239,44.876,10919.239,0.0940000000000012,-48.39600000000064,-0.20300000000000296,-48.39600000000064,0.45323047251688137,-0.44126194936283564,-0.4503205483706448,-0.44126194936283564
Llama 3.3 70B Instruct,1k-1k,128,1,fp8,b200_trt,28.247,8113.716,33.246,8113.716,28.143,8111.973,33.251,8111.973,-0.1039999999999992,-1.743000000000393,0.0049999999999954525,-1.743000000000393,-0.36818069175487383,-0.021482142091248855,0.015039403236465897,-0.021482142091248855
Llama 3.3 70B Instruct,1k-1k,128,1,fp8,h200_trt,43.472,5278.657,21.678,5278.657,43.165,5305.655,21.79,5305.655,-0.30700000000000216,26.997999999999593,0.11199999999999832,26.997999999999593,-0.7062016930438032,0.5114558494707951,0.5166528277516298,0.5114558494707951
Llama 3.3 70B Instruct,1k-1k,128,2,fp4,b200_trt,14.529,7834.31,64.405,7834.31,14.397,7898.949,64.936,7898.949,-0.13199999999999967,64.63899999999921,0.5310000000000059,64.63899999999921,-0.9085277720421204,0.8250758522447952,0.8244701498330966,0.8250758522447952
Llama 3.3 70B Instruct,1k-1k,128,2,fp8,b200_trt,17.612,6490.338,53.23,6490.338,17.512,6530.735,53.577,6530.735,-0.09999999999999787,40.396999999999935,0.3470000000000013,40.396999999999935,-0.5677946854417322,0.622417507377889,0.6518880330640641,0.622417507377889
Llama 3.3 70B Instruct,1k-1k,128,2,fp8,h200_trt,26.387,4343.517,35.588,4343.517,26.413,4345.417,35.572,4345.417,0.0259999999999998,1.9000000000005457,-0.015999999999998238,1.9000000000005457,0.09853336870428543,0.0437433536003323,-0.04495897493536652,0.0437433536003323
Llama 3.3 70B Instruct,1k-1k,128,4,fp4,b200_trt,11.669,4877.289,80.007,4877.289,11.676,4864.508,79.809,4864.508,0.006999999999999673,-12.780999999999949,-0.1980000000000075,-12.780999999999949,0.05998800239951729,-0.2620513158026918,-0.24747834564476542,-0.2620513158026918
Llama 3.3 70B Instruct,1k-1k,128,4,fp8,b200_trt,12.576,4540.27,74.477,4540.27,12.59,4535.178,74.366,4535.178,0.013999999999999346,-5.092000000000553,-0.1110000000000042,-5.092000000000553,0.11132315521627978,-0.11215192048051224,-0.14903930072371901,-0.11215192048051224
Llama 3.3 70B Instruct,1k-1k,128,4,fp8,h200_trt,18.47,3102.981,50.82,3102.981,18.462,3108.341,50.866,3108.341,-0.007999999999999119,5.359999999999673,0.045999999999999375,5.359999999999673,-0.04331348132105641,0.17273711956340282,0.09051554506099838,0.17273711956340282
Llama 3.3 70B Instruct,1k-1k,128,8,fp4,b200_trt,12.721,2262.087,72.024,2262.087,12.696,2265.31,72.164,2265.31,-0.025000000000000355,3.2229999999999563,0.14000000000000057,3.2229999999999563,-0.19652543039069534,0.14247904700393735,0.19437965122736944,0.14247904700393735
Llama 3.3 70B Instruct,1k-1k,128,8,fp8,b200_trt,12.73,2261.625,72.038,2261.625,12.728,2262.403,72.076,2262.403,-0.002000000000000668,0.7779999999997926,0.0379999999999967,0.7779999999997926,-0.01571091908877194,0.03440004421598597,0.052749937532964135,0.03440004421598597
Llama 3.3 70B Instruct,1k-1k,128,8,fp8,h200_trt,20.227,1427.016,45.481,1427.016,20.186,1429.454,45.521,1429.454,-0.04100000000000037,2.4379999999998745,0.03999999999999915,2.4379999999998745,-0.20269936223859378,0.170846017143457,0.08794881379037212,0.170846017143457
Llama 3.3 70B Instruct,1k-1k,16,1,fp4,b200,12.761,2253.862,72.85,2253.862,12.709,2265.422,73.133,2265.422,-0.0519999999999996,11.559999999999945,0.28300000000000125,11.559999999999945,-0.4074915758953029,0.5128974178543294,0.38846945778998115,0.5128974178543294
Llama 3.3 70B Instruct,1k-1k,16,1,fp4,b200_trt,12.339,2334.808,75.98,2334.808,12.231,2354.423,76.614,2354.423,-0.10800000000000054,19.61499999999978,0.6340000000000003,19.61499999999978,-0.8752735229759343,0.8401119064179917,0.8344301131876813,0.8401119064179917
Llama 3.3 70B Instruct,1k-1k,16,1,fp4,mi355x,19.452,1473.432,48.473,1473.432,19.495,1463.496,48.152,1463.496,0.04299999999999926,-9.935999999999922,-0.32099999999999795,-9.935999999999922,0.22105696072382922,-0.6743439805841004,-0.6622243310709012,-0.6743439805841004
Llama 3.3 70B Instruct,1k-1k,16,1,fp8,b200,16.004,1794.3,57.85,1794.3,15.992,1791.781,57.787,1791.781,-0.012000000000000455,-2.5190000000000055,-0.06300000000000239,-2.5190000000000055,-0.07498125468633125,-0.14038900964164328,-0.10890233362143888,-0.14038900964164328
Llama 3.3 70B Instruct,1k-1k,16,1,fp8,b200_trt,15.075,1913.652,62.318,1913.652,15.078,1912.169,62.266,1912.169,0.0030000000000001137,-1.4829999999999472,-0.0519999999999996,-1.4829999999999472,0.019900497512438567,-0.07749580383475925,-0.08344298597515902,-0.07749580383475925
Llama 3.3 70B Instruct,1k-1k,16,1,fp8,h200,22.932,1252.812,40.118,1252.812,22.704,1264.716,40.498,1264.716,-0.22799999999999798,11.903999999999996,0.37999999999999545,11.903999999999996,-0.9942438513866997,0.9501824695165754,0.9472057430579675,0.9501824695165754
Llama 3.3 70B Instruct,1k-1k,16,1,fp8,h200_trt,21.685,1327.847,43.342,1327.847,21.275,1353.715,44.196,1353.715,-0.41000000000000014,25.867999999999938,0.8539999999999992,25.867999999999938,-1.8907078625778193,1.948116010353598,1.9703751557380813,1.948116010353598
Llama 3.3 70B Instruct,1k-1k,16,1,fp8,mi300x,29.087,989.898,31.734,989.898,29.141,989.845,31.738,989.845,0.053999999999998494,-0.05299999999999727,0.003999999999997783,-0.05299999999999727,0.1856499467115842,-0.0053540869867397724,0.012604777210555819,-0.0053540869867397724
Llama 3.3 70B Instruct,1k-1k,16,1,fp8,mi355x,16.961,1694.986,54.371,1694.986,16.999,1689.005,54.22,1689.005,0.038000000000000256,-5.9809999999999945,-0.15100000000000335,-5.9809999999999945,0.22404339366782772,-0.3528642714453095,-0.27772157951849946,-0.3528642714453095
Llama 3.3 70B Instruct,1k-1k,16,2,fp4,b200,9.692,1469.015,96.496,1469.015,9.263,1544.908,100.672,1544.908,-0.42900000000000027,75.8929999999998,4.176000000000002,75.8929999999998,-4.426330994634753,5.166250855164842,4.327640523959545,5.166250855164842
Llama 3.3 70B Instruct,1k-1k,16,2,fp4,b200_trt,8.878,1622.677,105.609,1622.677,8.819,1632.862,106.354,1632.862,-0.058999999999999275,10.185000000000173,0.7450000000000045,10.185000000000173,-0.664564091011481,0.6276665041779833,0.7054323021712208,0.6276665041779833
Llama 3.3 70B Instruct,1k-1k,16,2,fp4,mi355x,14.276,1003.869,66.575,1003.869,14.139,1006.409,67.117,1006.409,-0.13700000000000045,2.5399999999999636,0.5420000000000016,2.5399999999999636,-0.9596525637433486,0.2530210615130026,0.8141194141945198,0.2530210615130026
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,b200,10.486,1364.317,89.095,1364.317,10.328,1382.181,90.302,1382.181,-0.15800000000000125,17.864000000000033,1.2070000000000078,17.864000000000033,-1.5067709326721461,1.3093731148992525,1.3547337112071474,1.3093731148992525
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,b200_trt,9.303,1547.666,101.105,1547.666,9.304,1546.18,100.912,1546.18,0.0009999999999994458,-1.4859999999998763,-0.19299999999999784,-1.4859999999998763,0.010749220681494634,-0.09601554857442603,-0.19089065822659396,-0.09601554857442603
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,h100,18.274,786.244,50.276,786.244,18.255,786.725,50.324,786.725,-0.019000000000001904,0.48099999999999454,0.047999999999994714,0.48099999999999454,-0.10397285761191806,0.061176937439267526,0.09547298910015656,0.061176937439267526
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,h200,14.487,990.491,63.513,990.491,14.5,990.097,63.506,990.097,0.0129999999999999,-0.39400000000000546,-0.006999999999997897,-0.39400000000000546,0.08973562504314143,-0.03977825139249175,-0.011021365704655577,-0.03977825139249175
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,mi300x,17.055,842.453,54.149,842.453,17.415,830.053,53.209,830.053,0.35999999999999943,-12.399999999999977,-0.9399999999999977,-12.399999999999977,2.1108179419525035,-1.4718922005144475,-1.7359508024155528,-1.4718922005144475
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,mi325x,15.477,927.257,59.714,927.257,15.35,933.703,60.16,933.703,-0.12700000000000067,6.446000000000026,0.44599999999999795,6.446000000000026,-0.8205724623635116,0.695168653350692,0.7468935258063402,0.695168653350692
Llama 3.3 70B Instruct,1k-1k,16,2,fp8,mi355x,13.078,1100.878,70.686,1100.878,13.002,1106.74,71.094,1106.74,-0.07599999999999874,5.86200000000008,0.40799999999998704,5.86200000000008,-0.5811286129377484,0.5324840718045124,0.5772005772005588,0.5324840718045124
Llama 3.3 70B Instruct,1k-1k,16,4,fp4,b200,7.56,943.958,123.394,943.958,7.533,944.04,123.846,944.04,-0.026999999999999247,0.08199999999999363,0.4519999999999982,0.08199999999999363,-0.3571428571428472,0.00868682716815723,0.3663063033859006,0.00868682716815723
Llama 3.3 70B Instruct,1k-1k,16,4,fp4,b200_trt,6.833,1050.929,137.276,1050.929,6.805,1057.526,137.689,1057.526,-0.02800000000000047,6.59699999999998,0.4129999999999825,6.59699999999998,-0.40977608663837944,0.6277303224099801,0.30085375448001284,0.6277303224099801
Llama 3.3 70B Instruct,1k-1k,16,4,fp4,mi355x,10.832,654.776,88.436,654.776,10.678,657.975,89.31,657.975,-0.15399999999999991,3.199000000000069,0.8739999999999952,3.199000000000069,-1.4217134416543566,0.4885640280034804,0.9882853136731593,0.4885640280034804
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,b200,8.142,870.858,114.8,870.858,8.449,846.507,111.155,846.507,0.3070000000000004,-24.351,-3.644999999999996,-24.351,3.770572340948175,-2.796207877748152,-3.175087108013934,-2.796207877748152
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,b200_trt,6.904,1044.489,136.15,1044.489,6.909,1043.591,136.073,1043.591,0.004999999999999893,-0.8980000000001382,-0.07699999999999818,-0.8980000000001382,0.07242178447276787,-0.0859750557449756,-0.056555269922877835,-0.0859750557449756
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,h100,12.169,591.222,75.589,591.222,12.177,590.857,75.518,590.857,0.007999999999999119,-0.3650000000000091,-0.07099999999999795,-0.3650000000000091,0.06574081682964186,-0.06173653889740387,-0.09392901083490714,-0.06173653889740387
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,h200,10.174,707.059,90.631,707.059,10.201,706.565,90.704,706.565,0.027000000000001023,-0.4939999999999145,0.07299999999999329,-0.4939999999999145,0.26538234715943604,-0.06986687108146768,0.08054639141131985,-0.06986687108146768
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,h200_trt,8.422,856.392,111.844,856.392,8.462,850.893,111.125,850.893,0.03999999999999915,-5.499000000000024,-0.7189999999999941,-5.499000000000024,0.4749465685110323,-0.6421124905417173,-0.6428596974357088,-0.6421124905417173
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,mi300x,12.315,585.597,75.111,585.597,12.354,583.288,74.827,583.288,0.0389999999999997,-2.308999999999969,-0.284000000000006,-2.308999999999969,0.31668696711327404,-0.3942984680590866,-0.3781070682057302,-0.3942984680590866
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,mi325x,13.353,538.289,69.257,538.289,10.998,653.696,83.949,653.696,-2.3550000000000004,115.40700000000004,14.691999999999993,115.40700000000004,-17.636486182880255,21.439598431325933,21.213740127351734,21.439598431325933
Llama 3.3 70B Instruct,1k-1k,16,4,fp8,mi355x,9.641,745.383,95.698,745.383,9.625,748.02,96.071,748.02,-0.016000000000000014,2.6369999999999436,0.37300000000000466,2.6369999999999436,-0.16595788818587298,0.35377785648451116,0.3897678112395292,0.35377785648451116
Llama 3.3 70B Instruct,1k-1k,16,8,fp4,b200,7.009,499.481,133.408,499.481,7.022,497.968,133.222,497.968,0.0129999999999999,-1.5129999999999768,-0.18599999999997863,-1.5129999999999768,0.18547581680696104,-0.3029144251733253,-0.13942192372269926,-0.3029144251733253
Llama 3.3 70B Instruct,1k-1k,16,8,fp4,b200_trt,6.257,574.018,146.931,574.018,6.306,569.989,145.843,569.989,0.04900000000000038,-4.028999999999996,-1.0880000000000223,-4.028999999999996,0.7831229023493748,-0.7018943656819117,-0.7404836283697942,-0.7018943656819117
Llama 3.3 70B Instruct,1k-1k,16,8,fp4,mi355x,9.914,356.198,97.206,356.198,9.766,357.925,98.156,357.925,-0.1479999999999997,1.7270000000000323,0.9500000000000028,1.7270000000000323,-1.4928384103288248,0.48484269984672357,0.9773059276176397,0.48484269984672357
Llama 3.3 70B Instruct,1k-1k,16,8,fp8,b200,7.74,459.415,122.594,459.415,6.985,503.1,133.947,503.1,-0.7549999999999999,43.685,11.353000000000009,43.685,-9.754521963824288,9.508831884026424,9.260648971401544,9.508831884026424
Llama 3.3 70B Instruct,1k-1k,16,8,fp8,b200_trt,6.016,596.613,152.867,596.613,5.999,598.36,153.05,598.36,-0.017000000000000348,1.7469999999999573,0.18300000000002115,1.7469999999999573,-0.28257978723404836,0.2928196334977543,0.1197119064284778,0.2928196334977543
Llama 3.3 70B Instruct,1k-1k,16,8,fp8,h100,10.146,355.096,90.562,355.096,10.126,355.667,90.714,355.667,-0.02000000000000135,0.5709999999999695,0.15200000000000102,0.5709999999999695,-0.19712201852948302,0.160801586049961,0.1678408162363917,0.160801586049961
Llama 3.3 70B Instruct,1k-1k,16,8,fp8,h200,9.035,399.938,102.34,399.938,8.973,401.525,102.714,401.525,-0.06199999999999939,1.586999999999989,0.3739999999999952,1.586999999999989,-0.6862202545655716,0.3968115057833937,0.36544850498338405,0.3968115057833937
Llama 3.3 70B Instruct,1k-1k,16,8,fp8,h200_trt,7.13,505.68,129.543,505.68,7.131,504.743,129.502,504.743,0.001000000000000334,-0.9370000000000118,-0.04099999999999682,-0.9370000000000118,0.014025245441799917,-0.18529504825186122,-0.03164972248596745,-0.18529504825186122
Llama 3.3 70B Instruct,1k-1k,16,8,fp8,mi300x,9.827,367.507,94.397,367.507,9.869,365.204,93.715,365.204,0.041999999999999815,-2.3029999999999973,-0.6820000000000022,-2.3029999999999973,0.4273939147247361,-0.6266547303860871,-0.7224805873068022,-0.6266547303860871
